tokenId,seller,buyer,amount,contractAddress,id
913,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,10017ca37b1257ac0771e24652aa28c758e378eb,2.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x504c88b673dc4cfa4346ce40cc015a54e3bcd047f9709b0d3927b5a6977d0000-63
697,da5e56e6a41230ed87f39b7c65ede7a8373de403,10017ca37b1257ac0771e24652aa28c758e378eb,7.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x656addbead7d3a8fa77545e656ec2dd2888d016ca36482eea9dbf3fe7c95da10-78
810,da5e56e6a41230ed87f39b7c65ede7a8373de403,10017ca37b1257ac0771e24652aa28c758e378eb,3.3e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x410bb4b21bda7a385dd8046cd9bfbf50daf6b285b6d90e43869a181ec8ed60ce-70
915,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,10017ca37b1257ac0771e24652aa28c758e378eb,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xeb6949d8f672e2fb2f44ed84cd3dd6e6d2000be012ff10fc6b406e87e9d673f0-23
188,b95f9f4a05e0b029010d624ae43ff7e762a15571,10017ca37b1257ac0771e24652aa28c758e378eb,1.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x0a6fc714c3fa3af8ff32a2b149568edb4179172bb8db865f2a671bdbb16ccfe4-103
848,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,10017ca37b1257ac0771e24652aa28c758e378eb,1.5e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x2e7f19c12e47f18a026463350dba414114b8578fc56e0d850ead784f9ad9af8c-58
618,d0c877b474cd51959931a7f70d7a6c60f50cdae7,10017ca37b1257ac0771e24652aa28c758e378eb,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x60eddffd493257537bbdfd860954beb652a5e29fdeb0d18f5c229a1b25932ab2-43
878,d0c877b474cd51959931a7f70d7a6c60f50cdae7,10017ca37b1257ac0771e24652aa28c758e378eb,1.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xf540e46b7536a5c697b57814faac36dae30ad4240516b506a315d5e7d3d0d3d7-51
894,4af4aebe930e938fa11ad28cd2c88645cce739a1,10017ca37b1257ac0771e24652aa28c758e378eb,2.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xe166874e752f72470653bb809206c209127f5a045334dea6a38b33bc894352f5-57
854,fce9262f62f564edb7f2aed998ab3a551b5fb0ab,10017ca37b1257ac0771e24652aa28c758e378eb,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x0e08047cd1bd5aa2cbaed5337b0a5d8b935de6157eae2c93ded71eee6c7c9908-46
938,576a655161b5502dcf40602be1f3519a89b71658,10017ca37b1257ac0771e24652aa28c758e378eb,2.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x155e5a3f4a38cbcd9e86e6a5d6b896c4e04c7c13e8c90f215b478dc72e367a54-21
911,60d38778adbbeeac88f741b833cbb9877228eea0,10017ca37b1257ac0771e24652aa28c758e378eb,5.11e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x413124c44dddbb7613bdb959ca4e98e62597e24d1c7794ec28388b65bf0c50e7-87
718,60d38778adbbeeac88f741b833cbb9877228eea0,10017ca37b1257ac0771e24652aa28c758e378eb,3e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xfd1ba9c90747632455fe37090644187fd6693a284f2f2e8c1d8ece34a7454637-35
726,d0c877b474cd51959931a7f70d7a6c60f50cdae7,f1db8a2623193757317639d0532daa5e3c8ea20c,2.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xd83ce8c7d4061053db489a6b3dba72961f440084359a167ed0d086a978e4e9cf-92
949,f8b32d30ac6ab3030595432533d7836fd76b078d,89c5dca00b9bf5ad746b91ec911c56cb4aee17f0,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x8b6d4f1e1c5d5d201997ff8223436ff830bd09aad4dea07ea8ff71fac5c48956-134
631,77350e1152efd5f2d807a6124015c629a907155e,10017ca37b1257ac0771e24652aa28c758e378eb,3e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x5044c2cf24dda72547648f805f254c31be3e08a5fee0f28e046ab2d56ea41b65-75
887,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,10017ca37b1257ac0771e24652aa28c758e378eb,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xc21136f2a69317f486486028cd9878631922086211de740185736110f71b0c22-23
884,f8b32d30ac6ab3030595432533d7836fd76b078d,10017ca37b1257ac0771e24652aa28c758e378eb,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x1ee8b99d26aa8f6c85f0979b8bee7fbe67ebfdde0b880fb240dd6c5d6d4b0dcf-8
658,0b715ca8dc39e7f8a480d28d9822ae02f0a57008,10017ca37b1257ac0771e24652aa28c758e378eb,4.99999e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x2285e29992bb732ec75c50e2655e47052c9a9da641ed66501cd0971e795c66b4-60
881,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,10017ca37b1257ac0771e24652aa28c758e378eb,6e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xaea3fbddde975e26ddcce3d70109a7b5a62c89d7e19ed716d25a72f1927b4027-154
955,f8b32d30ac6ab3030595432533d7836fd76b078d,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x4246e564690fd0a7382d775168566508fc20cf917df9ac9ef040cc623708eb89-66
966,f8b32d30ac6ab3030595432533d7836fd76b078d,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xa3d32782f7d76583406182877459cd91488314406424a89d75b85ecfcdf039bc-80
963,f8b32d30ac6ab3030595432533d7836fd76b078d,89c5dca00b9bf5ad746b91ec911c56cb4aee17f0,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xad18b662fa5b922caaf718ff4f2c057cbcd28a14ea990388e0ada99661fd5bc9-54
956,191bbca32478b3ec3eb58f5569e6a86b8c6d92eb,7ea92dbce5387f8ff480fe5d557abd4c7b09054f,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xca158c49447f2e2f2e51952a22f8faefd834167b472ebccf13bb1ada188988f4-52
880,da5e56e6a41230ed87f39b7c65ede7a8373de403,7ea92dbce5387f8ff480fe5d557abd4c7b09054f,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x53f502a77efd542325e856a37ece3c2cbacfd9a72d2e695d00a5e9ab61ebaadf-41
574,234ff6b1fe028fcc7cc9dbc52d0532d9e7ae7f2f,10017ca37b1257ac0771e24652aa28c758e378eb,1e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x651e30626875edc1e102095e405f6f79e5dae610111f8a5db7e87dcb95f8337a-22
620,77350e1152efd5f2d807a6124015c629a907155e,10017ca37b1257ac0771e24652aa28c758e378eb,5e+16,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x80c985d9a106046f15c92821eea472e9f33d5eddcb3d665963a9296f46a331f6-20
973,ab3627317c43d394eb171170f818153b976d28a3,10017ca37b1257ac0771e24652aa28c758e378eb,9e+16,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x76a8e3bbbafd4e2316b186709f225928249bc993a987cd66d227846962d5254e-21
942,60d38778adbbeeac88f741b833cbb9877228eea0,10017ca37b1257ac0771e24652aa28c758e378eb,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xa10243e352d4291f7707d69804983e39a422add5211299a54d158c7d5899c88a-71
961,f8b32d30ac6ab3030595432533d7836fd76b078d,10017ca37b1257ac0771e24652aa28c758e378eb,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x1d34911e7f9257f0196d8c6a9a7588de417cdb99231f6a45520f0b6c6413cb88-44
701,77350e1152efd5f2d807a6124015c629a907155e,10017ca37b1257ac0771e24652aa28c758e378eb,1.25e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xc1d8628ae9eb3ae2230a47efbed5ef82aaa6e73657543b7941593b6c2e4c19e1-88
971,39cc9c86e67baf2129b80fe3414c397492ea8026,10017ca37b1257ac0771e24652aa28c758e378eb,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xe882a2cc0716f9cd1279d0001d9abc1678aa4932b41f22c0f6a4749b579e46db-57
721,191bbca32478b3ec3eb58f5569e6a86b8c6d92eb,10017ca37b1257ac0771e24652aa28c758e378eb,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x1a8157fb15f5fb214776cbf6621cad3c43fcdeb255ab229a073968f76d8e4448-59
789,99edf1f758f70b4e27db284ec32ab8ad3b1fa2cf,10017ca37b1257ac0771e24652aa28c758e378eb,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xb77c6c973f25a1ad8f04ecde2436f19ba05ed9c5b24cab78a6cd920eb84cadaa-84
751,39cc9c86e67baf2129b80fe3414c397492ea8026,10017ca37b1257ac0771e24652aa28c758e378eb,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xc5b2ae835bf7457012eb188b7796d63cf18c28ec04f612bb3f7e713b7d02d185-36
652,77350e1152efd5f2d807a6124015c629a907155e,10017ca37b1257ac0771e24652aa28c758e378eb,1e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x9707c63ea2bb7dc21bf644e9c6e8cbc74f0c7a7bc7ef16eafa15906d4a936020-17
575,60d38778adbbeeac88f741b833cbb9877228eea0,10017ca37b1257ac0771e24652aa28c758e378eb,1e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x608738a8cb5028e43105bc749bb499540fc7ed33de6e80293d3dd9aee7de44f8-6
1000,99edf1f758f70b4e27db284ec32ab8ad3b1fa2cf,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,1e+15,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xa54d91f2dbf5411fad57e543805c344205346c00840a237d20045a2f35a8785c-80
1000,576a655161b5502dcf40602be1f3519a89b71658,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,1e+15,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xf80d3f4f992fac1ca3d74161a03f32e0b692d2371f587a977918a296771f10ed-28
1000,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1e+15,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xd4e027d116304a8dc42bceb6ec4355c46c971b0e667cdd9752c6cb591014c074-67
1000,335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,d04c453461a77b342fea9d1fec55861399401122,1e+15,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x92d8f1dafeda7c584dbe2fa5597bfdef21ac14eed581ce6c00a9a9312c3e90ce-5
965,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,10017ca37b1257ac0771e24652aa28c758e378eb,1.5e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x1b8b2c8cfae1a36f02a767e40f8af30ccb3d83a597c6ca9e35d56b9a46e6e006-147
717,191bbca32478b3ec3eb58f5569e6a86b8c6d92eb,10017ca37b1257ac0771e24652aa28c758e378eb,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x41d2624759e8240bd8d554d005637c72ae29c2c1dab420a542d9884b133a47b4-4
912,77350e1152efd5f2d807a6124015c629a907155e,da5e56e6a41230ed87f39b7c65ede7a8373de403,2.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xbe72cbd7da3891d2e5f93c53520fbe39096fe0b824aee30c61ba4e8a4607807d-59
163,981276d81272f7cd8808701645741db1abacad56,10017ca37b1257ac0771e24652aa28c758e378eb,1.8e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x26feca410dee9cbc868286cc7e3e22b2b1383546f3388f2526057083ead8a229-48
860,77350e1152efd5f2d807a6124015c629a907155e,10017ca37b1257ac0771e24652aa28c758e378eb,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x49468856033a22eb7943ffb70c7606090668e06893980272a87ad79abe72ad28-106
164,6853a596d6d7264d3622546da3b891b6fe17eb82,10017ca37b1257ac0771e24652aa28c758e378eb,4e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x353dc5dbfdf28a972395934235b0feb09050276aa723591bf184bd4d50f64234-67
761,77350e1152efd5f2d807a6124015c629a907155e,10017ca37b1257ac0771e24652aa28c758e378eb,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xebe3780e0792039e310718b42d537157af4d5cf4b5e052ec6c40fa99490e372c-91
1027,60d38778adbbeeac88f741b833cbb9877228eea0,10017ca37b1257ac0771e24652aa28c758e378eb,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xd35020d2d332078822cab75815508d9784f2b85bb91bafd2e04933e1a64875fe-8
1029,e13d4abee4b304b67c52a56871141cad1b833aa7,10017ca37b1257ac0771e24652aa28c758e378eb,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x9a902a72ba0a8a7a04087b93f72b1b75968fc39bb915985255749ff9ca50b6e4-54
601,77350e1152efd5f2d807a6124015c629a907155e,10017ca37b1257ac0771e24652aa28c758e378eb,1e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xc9806b19e9164adab0e4c15229f9bddfa910ea2aa78e53f63558b3abf7d42b8d-29
1000,60d38778adbbeeac88f741b833cbb9877228eea0,5c25aac680e826490c82cd5ea0c5dcb5ffe5b05a,1e+15,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x53115b00872c99e530ca69171cd33e14c05cdac384de1a1325242e06cac6ef86-22
980,576a655161b5502dcf40602be1f3519a89b71658,1464d4e3c815de3028572b850c6c34dfc57e9320,4e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x5f11a3f8adb820b2fc9f93978c350d163ee47dff5d9884816df37739df0ea95a-38
1039,e13d4abee4b304b67c52a56871141cad1b833aa7,5462dee16b3f4d240ebbe52c9c4214c912ccdda4,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xc3cbaea050dc976d830373db28b6bd8d685889a56eeeac5d45e9112b6378e76e-45
1039,e13d4abee4b304b67c52a56871141cad1b833aa7,5462dee16b3f4d240ebbe52c9c4214c912ccdda4,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x1fbfd671f08b449b52a1d9050ca436ea3ffd6c80a4afe8c66a03fbce3ad3121f-59
1038,e13d4abee4b304b67c52a56871141cad1b833aa7,5462dee16b3f4d240ebbe52c9c4214c912ccdda4,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x82ecdda290f9c2483d0f854190d525e32353f84d959beb78eb5ddb3d49c8c415-80
130,bc74c3adc2aa6a85bda3eca5b0e235ca08532772,89c5dca00b9bf5ad746b91ec911c56cb4aee17f0,1.49e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xda102679e819c53f09661348a24fa44df99f06c5b83cec6da78a66a19ad36222-65
1002,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,337101def3eeb6f06e071efe02216274507937bb,3.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x7e457e599227ed878e00be2b53d585faa8c0c1fa5eb3e1f22d689d2886d7529f-42
820,e5fdedd718bdf40904d67658fa4b9629a7a8b515,337101def3eeb6f06e071efe02216274507937bb,2.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x8c280f51d48b8f6048979d791f30681993a9924bb572cdca7c0d405ffc4f7b3a-111
1023,01cb023186cab05220554ee75b4d69921dd051f1,10017ca37b1257ac0771e24652aa28c758e378eb,3.6e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x77ffaa947280c9495717dc8cd1436b2356293a34b22ac56ae0f450e1bb85ac8f-59
1058,4af4aebe930e938fa11ad28cd2c88645cce739a1,10017ca37b1257ac0771e24652aa28c758e378eb,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x635f733203e8b1fa92fa6c54396c9fd02b2fc805782d81b2e31e7b7739df61a0-60
950,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,337101def3eeb6f06e071efe02216274507937bb,2.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xebec05010c753d7cab9bf4d711ec4ee0b88de3e8bc2266bfcc07ec092b2844c4-29
1054,01cb023186cab05220554ee75b4d69921dd051f1,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,1e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xf03f9819197d8fc67a94503a102c4f25065ce1019924bf57560f4c2f3c6f26b0-36
1001,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,10017ca37b1257ac0771e24652aa28c758e378eb,3.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x5d747d2f1e6138110f0d5546a8b8fd5b99c3c0df83aa093ad1934df6ed3f0450-102
945,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,10017ca37b1257ac0771e24652aa28c758e378eb,4e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x20850f983fbb93e7d38d6faa1d8d6509e29c2f69793e298812e0320b93b4cd4c-43
713,77350e1152efd5f2d807a6124015c629a907155e,335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x55bafacfe0303b14e484a1e9a92bf1e7538e1589f9d691a1c6ce1ec465c3d156-147
514,5cbb31e39ca93ca13d8e9f686bf749b14076bc65,f9196f9f176fd2ef9243e8960817d5fbe63d79aa,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x79a3a639781b283c745cc98d1bf997fe31af3e844b16812b9acd31d57b1dd1b7-122
1052,01cb023186cab05220554ee75b4d69921dd051f1,335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,2e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x110d3b638d16d8d06a383ae2b74eac743e696e61b78155289057b4fc90f06f34-41
513,5cbb31e39ca93ca13d8e9f686bf749b14076bc65,10017ca37b1257ac0771e24652aa28c758e378eb,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x06f6ad66203c5a5501438b97952a736406911ca5a846043c0592235f6d9951c6-82
896,fce9262f62f564edb7f2aed998ab3a551b5fb0ab,7ea92dbce5387f8ff480fe5d557abd4c7b09054f,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x19d7bb6cf36ec7041afca37a151b042aca7485be8f8db6f4ce5266dd28d51f84-4
1095,21316e6a4f0af45e5f1503984e83b10c53b177d8,10017ca37b1257ac0771e24652aa28c758e378eb,1.3e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x4d1d00d0d16a0c706dbf83cf3a5f8d76c8081c0b236335df392afd0b1de7b29d-69
1101,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,10017ca37b1257ac0771e24652aa28c758e378eb,8e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xe1b5bca9a959d91014bbd4b75e01e14e15531944102bcfbdb9e6853926f56d74-165
495,ced2662fe30d876bef52f219eeac67e2b328effc,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,1.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x0842ccce0b0dc96b0eaa4af469fa2bc24625fe4cfdcafce3317b40e75e139700-52
495,ced2662fe30d876bef52f219eeac67e2b328effc,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,1.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x8a55c407527a527bf70da7e0b12b0e21c3b7db3bef2e79c44d1f5f62f64ca41b-93
119,b8903d33924b10b9cda7fd9505e395f1ae0b8532,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x4b0147a9d9b7ad9c40d24c5241f9a166fe835e608e8828993dd9b239b1be7a22-29
491,ced2662fe30d876bef52f219eeac67e2b328effc,10017ca37b1257ac0771e24652aa28c758e378eb,1.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xa76b63272d8970de1baa0c9cc0c5223285e7b55d4e8c88eb1c44e50053db13b0-40
1051,01cb023186cab05220554ee75b4d69921dd051f1,10017ca37b1257ac0771e24652aa28c758e378eb,3e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xf48bf2d1dec22c3d74fe11dc6f50ebd5c67994032416fce371c6f0854f4db453-103
1053,01cb023186cab05220554ee75b4d69921dd051f1,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,1e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xdc2b459461ac2b5d30558d3abff9c456360f2f5c09364e5663e3322c318d8310-35
988,ab3627317c43d394eb171170f818153b976d28a3,576a655161b5502dcf40602be1f3519a89b71658,1e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x730280c943d379b965d0fc6b968060ac315f56c66b0e6397d8aee75103819883-70
755,191bbca32478b3ec3eb58f5569e6a86b8c6d92eb,10017ca37b1257ac0771e24652aa28c758e378eb,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xdcb2fa14a404f6e04ba02cdced79779f3c33d48d661b68793687c4fbafa54cb0-20
1116,77350e1152efd5f2d807a6124015c629a907155e,10017ca37b1257ac0771e24652aa28c758e378eb,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xdcb2fa14a404f6e04ba02cdced79779f3c33d48d661b68793687c4fbafa54cb0-23
1131,92fab452e2f14c7730f79031906e06326c916946,10017ca37b1257ac0771e24652aa28c758e378eb,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x556b348c17ecb443d1c3df77a2b147c819b15801689b9b0e3c138b841d56f96f-247
861,77350e1152efd5f2d807a6124015c629a907155e,10017ca37b1257ac0771e24652aa28c758e378eb,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x04618099743f2a6ce77393c6bbc9fdc940541b7a935bd2a6874c93f3f8048d16-53
1025,60d38778adbbeeac88f741b833cbb9877228eea0,9ef4acc2fd5cde01ece05bd4e44732a023ed7845,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x514363e8861e79b102a6c75ce9c8546102e8567f1d580515ab16399939c4957d-47
1076,21316e6a4f0af45e5f1503984e83b10c53b177d8,55372173689c288552885d897d32f5f706f79aa6,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x743cf1cbb0365fd775176f0c090750909d7d157bb52682e7b59292c74aa6abce-89
1140,1a1136a351fb653df6af838442c9fdf44f2f42d8,10017ca37b1257ac0771e24652aa28c758e378eb,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x3345e24fd22e2f082ca56f71fb05ce44c795f40383716928e73d7be7af8fb445-199
1096,65593b011d6c1726e02bfa17f1370aa3c5f95bb0,10017ca37b1257ac0771e24652aa28c758e378eb,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x95932acf4dae90e9b9e4a70d9262e8850720b12c1e0710715cec9a323ae9aefe-96
734,60d38778adbbeeac88f741b833cbb9877228eea0,335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,2e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xfd55d90d44f13bff0eacefae870971808d59eeffe08562e78f6828c6ce53188e-18
1129,076e89fe9e24c191ebee53cceec5356600c8d059,bc8dafeaca658ae0857c80d8aa6de4d487577c63,1.25e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xa4af017a41c4cb8cfbfe0aecfbf426d0eab40406351f05a52bec6699ffbf4d31-32
1188,7f67e80272d6349a70acd0a6d0dc169292431020,f8b32d30ac6ab3030595432533d7836fd76b078d,2e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x19e1276cd04ca886b015cf118ee0730763f89c3fa65d3036b9acbe05efe5f2d2-109
1059,e13d4abee4b304b67c52a56871141cad1b833aa7,ac75b73394c329376c214663d92156afa864a77f,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x655249cac4ecb703a3a2f9a4b83dee03ad360dc57efdd29589ba0d8d220cf551-14
1222,e74ef81a02219a2646c2d1fb2e45a9a123fd6fac,da5e56e6a41230ed87f39b7c65ede7a8373de403,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x4d6ac79673181a96dc22b5a49fee66f78314b19460183dcbe7a80ab6ac9f8c70-62
1214,7f67e80272d6349a70acd0a6d0dc169292431020,10017ca37b1257ac0771e24652aa28c758e378eb,1.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x78087b8f52d260ff3011dcd9e1fea21daf7d33e2d5fe3ed26cd74d3c1394788a-61
1134,21316e6a4f0af45e5f1503984e83b10c53b177d8,10017ca37b1257ac0771e24652aa28c758e378eb,2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x59b7f46c60aeef864bd363623235ca713788e97342a12e988c7b7fabf697a9fe-95
1260,7f67e80272d6349a70acd0a6d0dc169292431020,10017ca37b1257ac0771e24652aa28c758e378eb,6e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x02683a782b86f0690527150c8b95679aac5b88c6855815a99bfc54e9eb957d45-66
1204,7f67e80272d6349a70acd0a6d0dc169292431020,10017ca37b1257ac0771e24652aa28c758e378eb,2e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xd27104eb13de8ebd370d8124cfda7b6e1c90ef677e76381890a98f458443464d-102
1192,7f67e80272d6349a70acd0a6d0dc169292431020,baba92b7822a56c05554ab5d1bc1d0b7e212499d,2e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x52788dca6a2efb7a915f3e8a153a25fceb24b358b5b98d7c00443ade1ab83486-77
1272,7f67e80272d6349a70acd0a6d0dc169292431020,10017ca37b1257ac0771e24652aa28c758e378eb,4e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xb47c5bb6816bad2aa54578f5ebe51f2fb97ebe4c77044661ac22a7fddbdbe53c-38
1273,7f67e80272d6349a70acd0a6d0dc169292431020,10017ca37b1257ac0771e24652aa28c758e378eb,8e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xae15cbd92372fb895e7068052c4da1a01aa615311673abf8de90543da8816f73-113
1267,7f67e80272d6349a70acd0a6d0dc169292431020,7ea92dbce5387f8ff480fe5d557abd4c7b09054f,6e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x4538e20c2bb0686edaba7b2dc66164b48a98db326d38b2383a03aa3e9913f4aa-44
1286,7f67e80272d6349a70acd0a6d0dc169292431020,baba92b7822a56c05554ab5d1bc1d0b7e212499d,2e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xe38aece7a551696965d32b1e74ab0d9134d30d5eb7a10a848a0b5d9e9f01ad65-100
1288,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,ec06218addda0551d54b77950bb9079db88fbea7,5e+16,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xfa247a879e202a88da80238a01c6b701564c32c2e27ca930eba615288ba0c8f7-84
1348,a4ad045d62a493f0ed883b413866448afb13087c,dc19d539369c3da9172de453c05bc503c9ac6bc2,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xe1634155596114aa9fb7adfa147eaf793bf13aa24a465c2d3f9553537bce2cea-91
1349,a4ad045d62a493f0ed883b413866448afb13087c,dc19d539369c3da9172de453c05bc503c9ac6bc2,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x2e836e98a4b1f28948baab52e025e76a8021cc450c12fd3dabe32f2700ca5a17-69
