refid,type,tokenid,numviews,hasliked,datecreated
59126dcdd013d6ee52525cd7a9587b44,fingerprint,1271,0,f,2018-12-20 00:56:14.701692+01
59126dcdd013d6ee52525cd7a9587b44,fingerprint,1239,0,f,2018-12-20 00:57:05.178438+01
59126dcdd013d6ee52525cd7a9587b44,fingerprint,1198,0,f,2018-12-20 00:59:46.841932+01
59126dcdd013d6ee52525cd7a9587b44,fingerprint,1237,0,f,2018-12-20 01:02:35.8909+01
b7dfa23f5b4e04aa6290f99556ab3b40,fingerprint,172,0,f,2018-12-20 01:03:00.72974+01
b7dfa23f5b4e04aa6290f99556ab3b40,fingerprint,58,0,f,2018-12-20 01:03:41.156581+01
b7dfa23f5b4e04aa6290f99556ab3b40,fingerprint,507,0,f,2018-12-20 01:03:47.426361+01
b7dfa23f5b4e04aa6290f99556ab3b40,fingerprint,590,0,f,2018-12-20 01:03:55.361536+01
59126dcdd013d6ee52525cd7a9587b44,fingerprint,997,0,f,2018-12-20 01:04:17.940081+01
59126dcdd013d6ee52525cd7a9587b44,fingerprint,791,0,f,2018-12-20 01:04:47.703591+01
59126dcdd013d6ee52525cd7a9587b44,fingerprint,1102,0,f,2018-12-20 01:05:50.561505+01
59126dcdd013d6ee52525cd7a9587b44,fingerprint,1099,0,f,2018-12-20 01:08:25.503888+01
59126dcdd013d6ee52525cd7a9587b44,fingerprint,1096,0,f,2018-12-20 01:10:27.974984+01
576a655161b5502dcf40602be1f3519a89b71658,ethAddress,128,0,t,2018-12-20 10:10:21.696639+01
59126dcdd013d6ee52525cd7a9587b44,fingerprint,943,0,f,2018-12-20 01:12:32.685311+01
1c0878111e3a885369c843cc8cd1f1f6,fingerprint,1278,0,f,2018-12-20 01:15:44.531845+01
1e3e386c422410088483e0ffb3060579,fingerprint,1106,0,f,2018-12-20 01:31:08.127781+01
1e3e386c422410088483e0ffb3060579,fingerprint,1093,1,f,2018-12-20 01:30:59.785438+01
1e3e386c422410088483e0ffb3060579,fingerprint,645,0,f,2018-12-20 01:37:32.218112+01
3a726ebc5c513848db5c7572443e55ad,fingerprint,1278,0,f,2018-12-20 02:01:07.27352+01
798f83880732da8b593e9b12d7aa801d,fingerprint,1274,1,f,2018-12-20 11:10:50.783978+01
bd20074390b0debf5bd6031d63551d05,fingerprint,59,1,f,2018-12-20 02:00:46.833241+01
bd20074390b0debf5bd6031d63551d05,fingerprint,529,0,f,2018-12-20 02:03:58.541322+01
b6522bd8f4330943fbaf4d0f1c0a2e27,fingerprint,1278,0,f,2018-12-20 02:08:11.6299+01
b6522bd8f4330943fbaf4d0f1c0a2e27,fingerprint,1276,0,f,2018-12-20 02:08:38.783421+01
f536aedd811168ece6353c8f04f8423e,fingerprint,1277,0,f,2018-12-20 02:12:59.693521+01
f536aedd811168ece6353c8f04f8423e,fingerprint,1224,0,f,2018-12-20 02:13:14.655702+01
f536aedd811168ece6353c8f04f8423e,fingerprint,1278,0,f,2018-12-20 02:13:25.782582+01
f536aedd811168ece6353c8f04f8423e,fingerprint,1223,0,f,2018-12-20 02:13:39.057979+01
779cf994edc4ff0bfba55c82aace0365,fingerprint,58,0,f,2018-12-20 02:41:58.904207+01
56c917d09c0b91f1da596aa8abe7e6a2,fingerprint,1279,0,f,2018-12-20 02:45:57.367405+01
227a67f1e90beb39aaf214e64ba4fcc9,fingerprint,612,0,f,2018-12-20 02:51:38.985529+01
227a67f1e90beb39aaf214e64ba4fcc9,fingerprint,58,0,f,2018-12-20 02:51:59.037775+01
227a67f1e90beb39aaf214e64ba4fcc9,fingerprint,57,0,f,2018-12-20 02:53:08.763936+01
227a67f1e90beb39aaf214e64ba4fcc9,fingerprint,611,0,f,2018-12-20 02:53:18.804819+01
798f83880732da8b593e9b12d7aa801d,fingerprint,1273,0,f,2018-12-20 11:10:55.563993+01
798f83880732da8b593e9b12d7aa801d,fingerprint,1280,1,f,2018-12-20 12:22:47.604803+01
0919e9db26ca1b42867f428ecc60dfde,fingerprint,1183,0,f,2018-12-20 03:19:42.807804+01
e47483cca635405719a714e5f0887d2b,fingerprint,583,0,f,2018-12-20 03:50:34.928899+01
798f83880732da8b593e9b12d7aa801d,fingerprint,1279,1,f,2018-12-20 08:51:47.847682+01
f7d4e1617a9df7a963ef7101cff2a8fe,fingerprint,1184,0,f,2018-12-20 04:28:02.724752+01
31d85f7afde9ea1b86881d44279c7ee1,fingerprint,58,0,f,2018-12-20 04:32:38.311592+01
b1853d391bb770c7072a47fb01b22367,fingerprint,871,0,f,2018-12-20 07:43:30.362802+01
b2478c6d17813241f6a7c8730ee21e23,fingerprint,1278,0,f,2018-12-20 09:16:36.424232+01
c7e6d088dde1c45a6a218bc282e851dd,fingerprint,1046,0,f,2018-12-20 09:27:07.312396+01
c7e6d088dde1c45a6a218bc282e851dd,fingerprint,1039,0,f,2018-12-20 09:27:30.837393+01
c7e6d088dde1c45a6a218bc282e851dd,fingerprint,1059,0,f,2018-12-20 09:28:02.797575+01
8ae1a05f576ca2a7c723f1ca71b12741,fingerprint,172,0,f,2018-12-20 09:35:13.194692+01
8ae1a05f576ca2a7c723f1ca71b12741,fingerprint,47,0,f,2018-12-20 09:35:33.950563+01
8ae1a05f576ca2a7c723f1ca71b12741,fingerprint,507,0,f,2018-12-20 09:35:44.843708+01
8ae1a05f576ca2a7c723f1ca71b12741,fingerprint,135,1,f,2018-12-20 09:36:06.649008+01
e2136cbea966771283f308b0af0d9318,fingerprint,1216,0,f,2018-12-20 09:40:16.380606+01
793505372dc002791128a2a804037c5d,fingerprint,1278,1,f,2018-12-20 09:45:46.019079+01
793505372dc002791128a2a804037c5d,fingerprint,1277,0,f,2018-12-20 09:53:32.897723+01
1533ad14e46fd95cfbe2f1d1e7e5c0f3,fingerprint,716,1,f,2018-12-20 01:11:21.772387+01
e29980ff53eb320326b46ae3efaaf172,fingerprint,1278,1,f,2018-12-20 10:02:47.665089+01
431f34ae949c8a1eebfb1f58fe0716fd,fingerprint,128,0,f,2018-12-20 10:10:14.091815+01
27e712c761e02fe07fe5a809960c7580,fingerprint,1221,0,f,2018-12-20 11:37:22.942507+01
27e712c761e02fe07fe5a809960c7580,fingerprint,1222,0,f,2018-12-20 11:37:26.292145+01
3d36ccd17e3e0e85ebb05e3be80e07ad,fingerprint,590,0,f,2018-12-20 11:48:13.941893+01
27e712c761e02fe07fe5a809960c7580,fingerprint,1224,1,f,2018-12-20 12:08:19.65173+01
798f83880732da8b593e9b12d7aa801d,fingerprint,1281,1,f,2018-12-20 12:22:37.236625+01
b6522bd8f4330943fbaf4d0f1c0a2e27,fingerprint,1222,1,f,2018-12-20 02:08:50.799226+01
8ad824b5d2268efaf355b9668880fb77,fingerprint,1279,0,f,2018-12-20 12:23:13.611461+01
ee4e3de0fa679aa37766cbfa1a586303,fingerprint,1210,0,f,2018-12-20 12:24:54.341491+01
8ad824b5d2268efaf355b9668880fb77,fingerprint,1282,1,f,2018-12-20 13:05:39.146438+01
443303055d06925a3edec0732edbfb80,fingerprint,1278,0,f,2018-12-20 12:56:33.365416+01
798f83880732da8b593e9b12d7aa801d,fingerprint,1275,0,f,2018-12-20 13:00:41.757308+01
798f83880732da8b593e9b12d7aa801d,fingerprint,155,0,f,2018-12-20 13:04:53.974019+01
798f83880732da8b593e9b12d7aa801d,fingerprint,710,1,f,2018-12-20 13:02:35.482954+01
6e15c1b89fb817cd5aecf16a8f892605,fingerprint,529,0,f,2018-12-20 13:29:28.943658+01
8ad824b5d2268efaf355b9668880fb77,fingerprint,1280,1,f,2018-12-20 12:10:48.383397+01
eced2f6c8034023826afeaad48969800,fingerprint,1274,1,f,2018-12-20 10:59:19.161033+01
6e15c1b89fb817cd5aecf16a8f892605,fingerprint,58,1,f,2018-12-20 13:29:39.030806+01
6e15c1b89fb817cd5aecf16a8f892605,fingerprint,135,0,f,2018-12-20 13:29:47.000306+01
6e15c1b89fb817cd5aecf16a8f892605,fingerprint,1282,0,f,2018-12-20 13:30:00.309107+01
5c749883bf8e59a45cd61e5044b2799b,fingerprint,507,1,f,2018-12-20 13:37:28.856606+01
5c749883bf8e59a45cd61e5044b2799b,fingerprint,1113,0,f,2018-12-20 13:39:08.258111+01
5c749883bf8e59a45cd61e5044b2799b,fingerprint,9,1,f,2018-12-20 13:41:53.391188+01
709bb1046e10b08f7ad2ef7d1dd2031f,fingerprint,1278,0,f,2018-12-20 13:45:21.490076+01
22a2c903d917cc278fd355e888ad59d7,fingerprint,1278,1,f,2018-12-20 13:42:50.449463+01
5e9f67119daa3c690405b995a386f1e5,fingerprint,1278,0,f,2018-12-20 13:48:48.407492+01
29fc6be9c780d9b45fcb8b5a757b7706,fingerprint,1281,0,f,2018-12-20 14:29:02.044344+01
29fc6be9c780d9b45fcb8b5a757b7706,fingerprint,1280,0,f,2018-12-20 14:29:25.371644+01
a24e8af4e749d5aa49ac3e3e59d7ffed,fingerprint,1281,0,f,2018-12-20 14:30:55.033965+01
79f0637844a7b4a3ed978e268a9cca89,fingerprint,649,0,f,2018-12-20 14:31:40.592462+01
79f0637844a7b4a3ed978e268a9cca89,fingerprint,654,0,f,2018-12-20 14:31:49.6767+01
79f0637844a7b4a3ed978e268a9cca89,fingerprint,708,0,f,2018-12-20 14:31:53.886072+01
79f0637844a7b4a3ed978e268a9cca89,fingerprint,650,1,f,2018-12-20 14:30:21.465135+01
79f0637844a7b4a3ed978e268a9cca89,fingerprint,622,0,f,2018-12-20 14:32:15.361669+01
79f0637844a7b4a3ed978e268a9cca89,fingerprint,171,0,f,2018-12-20 14:32:28.290757+01
289865227c9a7f6ee170955d26fbf0c3,fingerprint,905,0,f,2018-12-20 14:58:44.242146+01
1ce268436dbe22e5fd4fbcd6ab17a0a1,fingerprint,1277,0,f,2018-12-20 15:04:24.711752+01
e13d4abee4b304b67c52a56871141cad1b833aa7,ethAddress,1279,0,t,2018-12-20 15:14:42.404981+01
29fc6be9c780d9b45fcb8b5a757b7706,fingerprint,1278,1,f,2018-12-20 14:28:12.245956+01
ef540ca70e81f214496d7b8573a0e42f,fingerprint,583,0,f,2018-12-20 15:18:20.180929+01
e10cba39d0325c37aa4b6a262b1553ed,fingerprint,1277,0,f,2018-12-20 16:03:31.057489+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,ethAddress,1280,0,t,2018-12-20 16:09:30.824843+01
f5e30ef3b817db2f1b28cac9530f0757,fingerprint,1017,0,f,2018-12-20 17:31:59.984703+01
29fc6be9c780d9b45fcb8b5a757b7706,fingerprint,1275,1,f,2018-12-20 14:28:29.195562+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,ethAddress,1224,0,t,2018-12-20 16:10:21.644742+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,ethAddress,1223,0,t,2018-12-20 16:10:40.545938+01
4ea69bfcb1e0e3f158943144c0fe2697,fingerprint,1279,0,f,2018-12-20 16:10:49.63497+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,ethAddress,1279,0,t,2018-12-20 16:10:53.5926+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,ethAddress,1270,0,t,2018-12-20 16:11:20.899047+01
e1e3373f0285d607fe67254c8856677f,fingerprint,132,0,f,2018-12-20 16:32:20.04691+01
29fc6be9c780d9b45fcb8b5a757b7706,fingerprint,1272,0,f,2018-12-20 16:38:10.848406+01
5c390794ff5709fd6d9a648ab29446c2,fingerprint,833,0,f,2018-12-20 16:51:03.078159+01
5c390794ff5709fd6d9a648ab29446c2,fingerprint,787,0,f,2018-12-20 16:51:48.279325+01
772ba5cc8bdef1435e3621125095f494,fingerprint,1275,0,f,2018-12-20 17:36:52.025002+01
5c390794ff5709fd6d9a648ab29446c2,fingerprint,969,1,f,2018-12-20 16:57:37.540912+01
5c390794ff5709fd6d9a648ab29446c2,fingerprint,946,1,f,2018-12-20 17:02:11.680707+01
5c390794ff5709fd6d9a648ab29446c2,fingerprint,834,0,f,2018-12-20 17:04:56.128404+01
5c390794ff5709fd6d9a648ab29446c2,fingerprint,950,1,f,2018-12-20 17:06:38.488935+01
5c390794ff5709fd6d9a648ab29446c2,fingerprint,813,0,f,2018-12-20 17:08:08.578891+01
474bea3f02b7182f1624c4f020706e74,fingerprint,1281,0,f,2018-12-20 17:10:17.420657+01
4b5fd32a204f54bec733bc60134745a3,fingerprint,1179,0,f,2018-12-20 17:15:19.795615+01
ca10f0351b89f77dd5f0dba31702dd45,fingerprint,529,0,f,2018-12-20 17:23:22.919985+01
ca10f0351b89f77dd5f0dba31702dd45,fingerprint,59,1,f,2018-12-20 17:23:53.619319+01
ca10f0351b89f77dd5f0dba31702dd45,fingerprint,1280,0,f,2018-12-20 17:25:17.321945+01
5cb16c384444ec1b1bafb9c38f55d51d25eab82b,ethAddress,1280,0,t,2018-12-20 17:25:21.998245+01
ca10f0351b89f77dd5f0dba31702dd45,fingerprint,1279,1,f,2018-12-20 17:25:27.055902+01
5cb16c384444ec1b1bafb9c38f55d51d25eab82b,ethAddress,1279,0,t,2018-12-20 17:25:37.917771+01
ca10f0351b89f77dd5f0dba31702dd45,fingerprint,1276,0,f,2018-12-20 17:25:44.073049+01
f5e30ef3b817db2f1b28cac9530f0757,fingerprint,813,0,f,2018-12-20 17:27:09.601793+01
772ba5cc8bdef1435e3621125095f494,fingerprint,1276,0,f,2018-12-20 17:36:52.02559+01
1533ad14e46fd95cfbe2f1d1e7e5c0f3,fingerprint,1280,1,f,2018-12-20 18:03:03.428685+01
f5e30ef3b817db2f1b28cac9530f0757,fingerprint,907,0,f,2018-12-20 18:20:08.989042+01
99ad2e64769656d251e1b3de273ad3fb,fingerprint,588,0,f,2018-12-20 18:25:26.141139+01
98a12ef583476f4ca8fdaa7e7e19cae8,fingerprint,1282,1,f,2018-12-20 17:50:17.10162+01
f5e30ef3b817db2f1b28cac9530f0757,fingerprint,969,0,f,2018-12-20 17:55:54.714325+01
f5e30ef3b817db2f1b28cac9530f0757,fingerprint,955,0,f,2018-12-20 17:56:14.15744+01
99ad2e64769656d251e1b3de273ad3fb,fingerprint,135,0,f,2018-12-20 18:26:57.386992+01
f5e30ef3b817db2f1b28cac9530f0757,fingerprint,966,1,f,2018-12-20 17:55:24.370983+01
1533ad14e46fd95cfbe2f1d1e7e5c0f3,fingerprint,663,1,f,2018-12-20 18:22:21.659623+01
eced2f6c8034023826afeaad48969800,fingerprint,1280,1,f,2018-12-20 18:58:44.363115+01
b221da22c640785456ccebf6f04d1617,fingerprint,1223,0,f,2018-12-20 18:24:11.48338+01
b221da22c640785456ccebf6f04d1617,fingerprint,1221,0,f,2018-12-20 18:27:16.995831+01
99ad2e64769656d251e1b3de273ad3fb,fingerprint,965,1,f,2018-12-20 18:33:14.389044+01
99ad2e64769656d251e1b3de273ad3fb,fingerprint,1150,0,f,2018-12-20 18:35:35.158527+01
1ce268436dbe22e5fd4fbcd6ab17a0a1,fingerprint,1269,1,f,2018-12-20 15:05:17.967382+01
e10cba39d0325c37aa4b6a262b1553ed,fingerprint,1278,1,f,2018-12-20 15:51:06.3226+01
8ad824b5d2268efaf355b9668880fb77,fingerprint,1281,1,f,2018-12-20 12:16:07.373281+01
c6025f8603104dad06faa07551094a4b,fingerprint,683,0,f,2018-12-20 19:21:00.346696+01
928067f8928029abadba337603084dcf,fingerprint,1218,0,f,2018-12-20 19:21:04.578058+01
f5e30ef3b817db2f1b28cac9530f0757,fingerprint,1133,1,f,2018-12-20 17:26:25.389586+01
4ea69bfcb1e0e3f158943144c0fe2697,fingerprint,1223,1,f,2018-12-20 16:10:34.176251+01
4ea69bfcb1e0e3f158943144c0fe2697,fingerprint,1280,1,f,2018-12-20 16:09:28.543237+01
f5e30ef3b817db2f1b28cac9530f0757,fingerprint,1282,1,f,2018-12-20 14:34:03.441654+01
eced2f6c8034023826afeaad48969800,fingerprint,1282,1,f,2018-12-20 18:58:59.206894+01
dee8a05f2c485dd4be097ee8813e2433,fingerprint,1208,1,f,2018-12-20 15:10:53.744393+01
1f2806a805f84be619dd499d7d13669d,fingerprint,1270,0,f,2018-12-20 19:26:23.616049+01
fbebb5d400b13165905bffeb63129d82,fingerprint,1239,0,f,2018-12-20 19:40:05.208101+01
fbebb5d400b13165905bffeb63129d82,fingerprint,1131,0,f,2018-12-20 19:40:15.030824+01
fbebb5d400b13165905bffeb63129d82,fingerprint,1094,0,f,2018-12-20 19:40:19.295315+01
99ad2e64769656d251e1b3de273ad3fb,fingerprint,1281,0,f,2018-12-20 19:45:08.708212+01
99ad2e64769656d251e1b3de273ad3fb,fingerprint,1280,0,f,2018-12-20 19:45:17.087404+01
99ad2e64769656d251e1b3de273ad3fb,fingerprint,1266,0,f,2018-12-20 19:45:22.787291+01
99ad2e64769656d251e1b3de273ad3fb,fingerprint,1259,0,f,2018-12-20 19:45:38.374629+01
99ad2e64769656d251e1b3de273ad3fb,fingerprint,1239,0,f,2018-12-20 19:45:52.36862+01
99ad2e64769656d251e1b3de273ad3fb,fingerprint,1253,0,f,2018-12-20 19:46:01.828813+01
99ad2e64769656d251e1b3de273ad3fb,fingerprint,1208,0,f,2018-12-20 19:46:19.881932+01
99ad2e64769656d251e1b3de273ad3fb,fingerprint,1249,0,f,2018-12-20 19:46:29.911507+01
99ad2e64769656d251e1b3de273ad3fb,fingerprint,1206,0,f,2018-12-20 19:46:43.760669+01
99ad2e64769656d251e1b3de273ad3fb,fingerprint,1255,0,f,2018-12-20 19:47:12.315759+01
99ad2e64769656d251e1b3de273ad3fb,fingerprint,1197,0,f,2018-12-20 19:47:25.769939+01
99ad2e64769656d251e1b3de273ad3fb,fingerprint,1112,0,f,2018-12-20 19:48:16.912725+01
99ad2e64769656d251e1b3de273ad3fb,fingerprint,1114,0,f,2018-12-20 19:48:17.302459+01
99ad2e64769656d251e1b3de273ad3fb,fingerprint,1088,0,f,2018-12-20 19:48:22.908661+01
99ad2e64769656d251e1b3de273ad3fb,fingerprint,1024,0,f,2018-12-20 19:48:38.362797+01
b18d2e3c08f6f5453f7008401a8812c4,fingerprint,994,0,f,2018-12-20 20:29:04.595023+01
b18d2e3c08f6f5453f7008401a8812c4,fingerprint,1219,0,f,2018-12-20 20:29:10.439579+01
b18d2e3c08f6f5453f7008401a8812c4,fingerprint,1230,0,f,2018-12-20 20:29:14.604601+01
b18d2e3c08f6f5453f7008401a8812c4,fingerprint,1240,0,f,2018-12-20 20:29:19.141252+01
b18d2e3c08f6f5453f7008401a8812c4,fingerprint,1290,0,f,2018-12-20 20:29:36.851398+01
b18d2e3c08f6f5453f7008401a8812c4,fingerprint,1260,1,f,2018-12-20 20:29:26.545453+01
b18d2e3c08f6f5453f7008401a8812c4,fingerprint,1285,0,f,2018-12-20 20:29:51.18773+01
b18d2e3c08f6f5453f7008401a8812c4,fingerprint,1275,1,f,2018-12-20 20:29:45.223315+01
1ce268436dbe22e5fd4fbcd6ab17a0a1,fingerprint,1176,0,f,2018-12-20 22:56:22.631708+01
10c95b87fb59584282bf9a5f24497261,fingerprint,994,0,f,2018-12-20 23:11:12.019182+01
10c95b87fb59584282bf9a5f24497261,fingerprint,1281,0,f,2018-12-20 23:12:23.635484+01
b18d2e3c08f6f5453f7008401a8812c4,fingerprint,1283,1,f,2018-12-20 20:30:03.279659+01
10c95b87fb59584282bf9a5f24497261,fingerprint,1279,0,f,2018-12-20 23:12:43.338223+01
b18d2e3c08f6f5453f7008401a8812c4,fingerprint,1282,1,f,2018-12-20 20:30:12.864093+01
10c95b87fb59584282bf9a5f24497261,fingerprint,1275,0,f,2018-12-20 23:12:46.365311+01
10c95b87fb59584282bf9a5f24497261,fingerprint,1255,0,f,2018-12-20 23:13:06.538673+01
10c95b87fb59584282bf9a5f24497261,fingerprint,1249,0,f,2018-12-20 23:13:07.891001+01
b18d2e3c08f6f5453f7008401a8812c4,fingerprint,1280,1,f,2018-12-20 20:29:56.664981+01
671b6b6a60c60c21a1ff5f1564d2e8726bb12b66,ethAddress,1280,0,t,2018-12-20 20:34:37.137602+01
10c95b87fb59584282bf9a5f24497261,fingerprint,1237,0,f,2018-12-20 23:13:09.682143+01
5cb16c384444ec1b1bafb9c38f55d51d25eab82b,ethAddress,519,0,t,2018-12-20 20:38:41.376422+01
10c95b87fb59584282bf9a5f24497261,fingerprint,1239,0,f,2018-12-20 23:13:09.725432+01
21c72679a0d3dfa6d767095f4f1a9890,fingerprint,1260,0,f,2018-12-20 20:41:13.786676+01
ca10f0351b89f77dd5f0dba31702dd45,fingerprint,1245,0,f,2018-12-20 20:41:31.627211+01
ca10f0351b89f77dd5f0dba31702dd45,fingerprint,1073,1,f,2018-12-20 20:43:52.485888+01
ca10f0351b89f77dd5f0dba31702dd45,fingerprint,1264,0,f,2018-12-20 20:47:26.683801+01
ca10f0351b89f77dd5f0dba31702dd45,fingerprint,846,1,f,2018-12-20 20:48:01.251512+01
ca10f0351b89f77dd5f0dba31702dd45,fingerprint,994,1,f,2018-12-20 20:36:19.226041+01
1d067a1b5f5182674889c9692468568c,fingerprint,1270,0,f,2018-12-20 20:57:55.918999+01
4ea69bfcb1e0e3f158943144c0fe2697,fingerprint,813,1,f,2018-12-20 20:53:06.542643+01
10c95b87fb59584282bf9a5f24497261,fingerprint,1229,0,f,2018-12-20 23:13:10.513372+01
8410f73a2c5fdfc4917d812ee2fde574,fingerprint,183,1,f,2018-12-20 21:02:53.971237+01
9d8398bb2b49ecedd029eb44552acad6,fingerprint,820,0,f,2018-12-20 21:17:00.860074+01
9d8398bb2b49ecedd029eb44552acad6,fingerprint,818,0,f,2018-12-20 21:18:03.988631+01
9d8398bb2b49ecedd029eb44552acad6,fingerprint,819,0,f,2018-12-20 21:18:20.115659+01
c91bf3b016247b2defa0de2c6eb25236,fingerprint,1134,0,f,2018-12-20 21:19:34.612155+01
5c390794ff5709fd6d9a648ab29446c2,fingerprint,1017,0,f,2018-12-20 21:47:28.577688+01
8a04fed21a6ac4a6b8c4017b297f0210,fingerprint,507,0,f,2018-12-20 21:52:56.643189+01
10c95b87fb59584282bf9a5f24497261,fingerprint,1212,0,f,2018-12-20 23:13:16.50026+01
10c95b87fb59584282bf9a5f24497261,fingerprint,1180,0,f,2018-12-20 23:13:20.466997+01
10c95b87fb59584282bf9a5f24497261,fingerprint,1113,0,f,2018-12-20 23:14:20.458589+01
10c95b87fb59584282bf9a5f24497261,fingerprint,1030,0,f,2018-12-20 23:14:34.495433+01
10c95b87fb59584282bf9a5f24497261,fingerprint,1112,1,f,2018-12-20 23:14:20.688986+01
10c95b87fb59584282bf9a5f24497261,fingerprint,1011,0,f,2018-12-20 23:15:27.571674+01
10c95b87fb59584282bf9a5f24497261,fingerprint,1003,0,f,2018-12-20 23:15:36.605676+01
10c95b87fb59584282bf9a5f24497261,fingerprint,518,0,f,2018-12-20 23:17:26.284229+01
10c95b87fb59584282bf9a5f24497261,fingerprint,974,1,f,2018-12-20 23:15:41.48868+01
10c95b87fb59584282bf9a5f24497261,fingerprint,519,0,f,2018-12-20 23:17:40.122047+01
10c95b87fb59584282bf9a5f24497261,fingerprint,866,0,f,2018-12-20 23:18:01.507518+01
474bea3f02b7182f1624c4f020706e74,fingerprint,1280,1,f,2018-12-20 17:10:35.340584+01
474bea3f02b7182f1624c4f020706e74,fingerprint,1116,0,f,2018-12-20 23:21:04.723183+01
3f2e807822d62e8868c47635a5a068ba,fingerprint,1282,0,f,2018-12-20 23:28:59.108939+01
1e97a33ce6405d0e08d9221aa52bfbf0,fingerprint,1281,1,f,2018-12-20 23:06:39.379446+01
1e97a33ce6405d0e08d9221aa52bfbf0,fingerprint,1280,0,f,2018-12-20 23:30:29.077397+01
6d7cda8a8839836b5578e0c5faf74451,fingerprint,183,1,f,2018-12-20 21:01:19.172572+01
31443dcb876e1727d09b95977bcbcd4e,fingerprint,1077,1,f,2018-12-20 22:26:40.382857+01
f5e30ef3b817db2f1b28cac9530f0757,fingerprint,1280,1,f,2018-12-20 22:28:18.373402+01
1e97a33ce6405d0e08d9221aa52bfbf0,fingerprint,1279,1,f,2018-12-20 23:30:35.830786+01
f5e30ef3b817db2f1b28cac9530f0757,fingerprint,1281,1,f,2018-12-20 22:27:57.062105+01
61a6c0cc2549a0a6225314d3ff59f8c8,fingerprint,183,1,f,2018-12-20 21:11:08.323242+01
4991ce7c33f9b2a0b0af698de106dfd9,fingerprint,1268,1,f,2018-12-20 23:35:32.765266+01
f4ba68a5a0112492fcd51be85f9dd13b,fingerprint,1278,0,f,2018-12-20 23:58:47.519618+01
1533ad14e46fd95cfbe2f1d1e7e5c0f3,fingerprint,813,0,f,2018-12-21 00:02:46.546611+01
7f67e80272d6349a70acd0a6d0dc169292431020,ethAddress,1285,0,t,2018-12-21 12:21:51.167384+01
798f83880732da8b593e9b12d7aa801d,fingerprint,1286,1,f,2018-12-21 12:35:02.589514+01
1e97a33ce6405d0e08d9221aa52bfbf0,fingerprint,1110,1,f,2018-12-21 08:53:11.058756+01
8ad824b5d2268efaf355b9668880fb77,fingerprint,1285,1,f,2018-12-21 12:21:49.179971+01
1533ad14e46fd95cfbe2f1d1e7e5c0f3,fingerprint,1017,0,f,2018-12-21 09:05:53.4306+01
1533ad14e46fd95cfbe2f1d1e7e5c0f3,fingerprint,1155,0,f,2018-12-21 09:06:08.00711+01
1533ad14e46fd95cfbe2f1d1e7e5c0f3,fingerprint,1019,0,f,2018-12-21 09:06:15.24593+01
1533ad14e46fd95cfbe2f1d1e7e5c0f3,fingerprint,1026,0,f,2018-12-21 09:06:20.008885+01
b6c961057151ca18ed868b5b48fd5ce4,fingerprint,89,0,f,2018-12-21 09:38:27.405343+01
3d4de3159faeb0e42820fc1187d86d52,fingerprint,1282,0,f,2018-12-21 10:16:04.297166+01
b2e91c34611560c4083c1acd6cb0dc18,fingerprint,1221,1,f,2018-12-21 10:27:13.754441+01
b2e91c34611560c4083c1acd6cb0dc18,fingerprint,1224,0,f,2018-12-21 10:29:42.901058+01
ab3627317c43d394eb171170f818153b976d28a3,ethAddress,1268,0,t,2018-12-21 10:45:09.160766+01
9fd3cc94655598c184f03c43474f0560,fingerprint,1278,0,f,2018-12-21 10:53:53.113078+01
b0a052dbae3de37ce5c5e8545802e530,fingerprint,17,0,f,2018-12-21 11:26:59.560725+01
929bbbbef74e423d4e7a3c02a3b4d29a,fingerprint,118,0,f,2018-12-21 11:33:31.165102+01
798f83880732da8b593e9b12d7aa801d,fingerprint,1018,0,f,2018-12-21 11:36:27.730558+01
ce82ceaf7f9df2ddb36ad01a8d1783f26b41f73b,ethAddress,1283,0,t,2018-12-21 00:19:57.391952+01
798f83880732da8b593e9b12d7aa801d,fingerprint,1090,0,f,2018-12-21 11:38:26.321405+01
eced2f6c8034023826afeaad48969800,fingerprint,994,0,f,2018-12-21 01:04:07.068171+01
798f83880732da8b593e9b12d7aa801d,fingerprint,1060,0,f,2018-12-21 11:38:31.637702+01
227a67f1e90beb39aaf214e64ba4fcc9,fingerprint,1268,0,f,2018-12-21 11:38:45.361653+01
8eebeadd741a315e581f9d38500145d9,fingerprint,1229,0,f,2018-12-21 11:54:36.278874+01
798f83880732da8b593e9b12d7aa801d,fingerprint,1133,0,f,2018-12-21 12:09:54.343012+01
ce82ceaf7f9df2ddb36ad01a8d1783f26b41f73b,ethAddress,1284,0,t,2018-12-21 01:40:08.030265+01
7f67e80272d6349a70acd0a6d0dc169292431020,ethAddress,1281,0,t,2018-12-21 12:13:22.887903+01
1ce268436dbe22e5fd4fbcd6ab17a0a1,fingerprint,1268,0,f,2018-12-21 13:38:02.632324+01
7f67e80272d6349a70acd0a6d0dc169292431020,ethAddress,1282,0,t,2018-12-21 12:13:26.794985+01
ca599663d37ccd6134c38cd647751be8,fingerprint,1280,1,f,2018-12-21 01:44:40.247576+01
