tokenId,amount,contractAddress,id
110,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xfe64c26d381da03bc665468196192fa9ba9ba033ee92f1e575cedc53a9856873-82
925,1.05e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x54dfe43ee416f654ce06dec8297c6f317b0a7ed76362fe6497dee2708284903b-103
924,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x92c766f657ada3812d444f962cfe56e0493ca75ad4822c4b1c97c915f01348f8-81
926,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x2c263fe6c15db4476ab23988f8e182602652b99419853d376457af1da9fabc5a-44
927,3.3e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x69d09b0bc603238d42c7c57bcf436602d6d5c1eb475431ae01fb6ae30a1d6135-68
873,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xa5c134955c953744d32a75d1ea029cc05c8b9c0a568f4436d59d7b84b8522e7b-34
887,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x48d088b887ec7acf16bcdb2c9246332a44051a16809294498acece6d9eacf22f-42
649,2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xbed36571776ecaaf2b08d1aef6588e8a02e22fbdb20760f35623ed40bc3a2a82-65
930,7.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xb944256ab811e6009afa6edc59fc4b671d13669065e2f6288adf716da72556f1-16
931,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x256f62763af003ef5c9db64911e3927b865f2956c215920e6487d4d2e270fd88-74
932,1.8e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x60be9d8b89ced79d877b0e02cf57b197c5f7c0bfcfa39bb7426d683060b5dcf1-6
724,1.5e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x73e910a798c8d6c552520ea4eb3fe3330d6d1a6d62c526f75eb6cc3bd9781bb2-144
934,1e+19,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xf77132c179692dce4df231b4f864abce01131657b168048fc9716fee2a62799c-111
935,2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xa8284624fa99c45a96387972d9793201f1f8dbd36f946b836dfc66861ad2f4d1-99
936,2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x2c6a60e981bd84afbfb1f07bb343bd51ad4aeba48b4884d0ec85b5f0d1959ea8-43
937,2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x7f5f54f4273bebe0a0cb6c8fdb288fb4b2a60ad3559f2064e7cefcc941325e89-98
937,2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x58d3891d52d61858d8c69a273aff8950900a505e8dd21fca7543151fa3f2015c-71
938,2.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xa6064ee31625848a87fabe0923eb74777b3a5f5f4f1fe862394a4d0ef304d970-61
938,2.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x6676ec99a7cb436972d339fa7f7afbcbdad1f6e16ecaed70d36f8c09c8e431f0-68
535,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xfb5b5e185030c8fd3df73760cdce4dbd45734edc4b72adc27fdf78936745f512-67
522,1.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x49a7e84c12c17ed79fa433e918e08ad8554aae3ef7fce3e8f71c1e52dab637e7-48
940,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x771598e304a314001b9a3130c067e80182ab67c93f75e883a8cb2c7f28422668-14
97,2e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x5b21da2baa7ee04f63cf49c390e8d36e535c8a60b751f944df827c200d3d7e12-98
98,2.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x6dd036826e1fdecad413b3bb809695f078cf080d6c947898b2ac9520631768f5-68
863,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x5822e81c8d1a31ca4b8b219fd3c1bfa443599bc59ae3fc01b1124bbe0e24da73-102
943,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x80fa8e1dda33765d9451c5448ef5103a9381adc1654fe687592bf9865d09041b-125
945,9e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x6ee88144e503100e9a69d3d63be6e6f81de8da1a5192a84651b085427fba7602-61
946,3e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x0c09ec4fe52a41dd505d988b3bf78c60f9b860b1515ce69863ccd99b0f100c0e-59
896,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x12ae5c77dd3149b11a485fd6cce2ed33a6c03e4414b2685d7c4e676d75d2af0c-116
649,3.3e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x78e834cd9843dfdc94cea0c05d8f51175928b900919ab93912be91c5825f9473-77
799,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xaf611a7a0a91e75198917fc19e8423088cd7be29cbf6e5e0c619452ed9ad309f-15
118,8e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xba6713cf5db57b3d2cd90c4df6a3ee88a0c2d0644441c1b1139377de38bc5e80-19
907,1e+19,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x537fc72f22c0bba3ed8bf4861daff0cea00e2df78f4cb4585f7caa0d4adb2126-4
928,2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x22ad3c2a42e512f5115bf551f39eacf39d56d357edc7221812d215531f180ef5-73
948,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x3a028e2632180a41ca2076d8c0d10ccabd4ea3361472b0262e1d5d145fb3269d-67
949,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x32016d3261926a53b4935179cd0632bd606381f9ba6e8046908f6ff48313a9b1-33
950,6e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xf2315f19b9654b018cf02387ac70e8bdf9913e23aac293e3697283c443a391ac-40
951,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xbd05d0e901af9e9f269453c0f83926833d1e6551a4702f2a615e2b90ae4ae604-27
953,7e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x946990a9e566839b668408d7e26d742807d583ff3022d7c5bf88465a42680956-43
953,7e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xc6a2ac63675478fbb81621272b136856306641dc447136f570d7d2a1c71b0d12-89
880,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x30bb46654f5fea72dbcd45e6e839dd28133d1717d7bd19fa97eff376316fcbfa-65
954,2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x8aafeb18f53317e9de69cf1289c9123726b6d7e6013e03d9a28fc7f6c751f6cf-19
955,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xd639ae71b31238cf216ac5c655dafb8102b0fc8419e81181cb031f9a929e7f1b-91
956,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x57d406f3e9ba74546396a816ede53fc924e1edf6e92e0772a5be84f5ce0d8009-130
957,7.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x51ddfa098dec6f040afa691a35449fb36ae8bf33a0bd02ed76141c95f7228a15-230
960,7.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xaa746c866196a62c3ab99d22b5c4568acfbdaee3e5617364bbec56cdc12eb447-142
959,7.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x4e283238d4f74f9744b0c158d271466b7b977464e751c2635b8e636178cd4a53-113
958,7.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xf26fa121d919b47f988da90845993421d7024638f741442c0557df8733f5fdcc-118
961,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x1247b4d80cd735dbcbd722c5a828d7cbf604d9b0a1424c76cf2a896e000a2b81-26
963,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x0431eadb3614571eb08d8ad36f8f6c49238f1f1be915fe2fb9e52d4aa202e557-142
964,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xc36ae76583b4884509068f998b4cf3a752cb2e6956a77645dc19f693ae482de6-43
965,1.5e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x95814e9ce28775f4e13de934a6eb63c601ad828723865c7b7077ad3da816b9e5-40
966,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x702a248f84a454f27be5ddc7552b7c474374344bcc7bd3313f2df233e5fde666-85
930,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x36510be61ae0e588a0e3b79cb9cc027b61503923f034d2b9b5f6cfd4747de041-114
967,3.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xc8d3b306149c319d49683fc637fd6ca56761d44b8a9c6f861fdbb6d93a500406-113
759,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x5b9b9242c33fe5275e59cbdb3c05d31a09aadae34bd7c594ea0570e141869751-92
759,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x9498edd34da07f838d8828bb3576eed65a61fff2186cb0fabef571817890599e-92
760,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x9498edd34da07f838d8828bb3576eed65a61fff2186cb0fabef571817890599e-93
760,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x5b9b9242c33fe5275e59cbdb3c05d31a09aadae34bd7c594ea0570e141869751-93
761,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x1f1cb8aaf88a99da36e493959986c09006651a63d6b431bda1aadc828ba017c0-110
762,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x1f1cb8aaf88a99da36e493959986c09006651a63d6b431bda1aadc828ba017c0-111
763,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xab75a78c1838f815a95ad20a10c59c4123b7df21b81a445fe6be4d1deb2f617f-89
764,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xab75a78c1838f815a95ad20a10c59c4123b7df21b81a445fe6be4d1deb2f617f-90
766,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xb9891db72df3f16c56fe3cb46dc1f99b5ce50e99afe2f7225b11eecce7ba67b6-71
969,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x73f3170436e8dab9e1e27a10ba6cfc8a33b458090538e6bcd10d3202188043f4-49
971,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x0628f498ade43c7aafe1126173997efa5f838c6b8f78e4a8a910b8e487710605-90
13,5e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x4f0bc402e39f73b12cdc31064bba3f552f52f17f3c7dc5209c469cb63d0740e8-85
971,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x3de30ebe1aecb58cfcc61a3b41c75f4e4932e3b7c2fd112b22634a4623b096ea-0
735,8e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x1ab6294b042b58e20042269cbbfe8a0d5189249868f2da32fafcae52841da431-91
646,2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x2cb492702ae0c2f8de3a476b6fe78d32177620139c009c601798bd8038371e1d-49
942,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xe5ab728b108e0893d12d797f2ad9fd169b7496dca4204e8899d8edbee10c4e4e-19
933,2.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xe6c6ff90cad6e048e2d86fdbd98a52f614917e8a5c8276aaa787902f39318809-143
932,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x78ee7627e0a1c00652b5757af65180de5094a10367e55b26da1f5766e9650f0b-24
812,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x8140a6dd95c763eae5a205432d95f2780235d6f4744c19826ac09f6f9769d896-86
652,1e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xf8fc99a89581fd0a79813244345da291b24a466eabb6f8bd683392b8aea01159-94
661,2.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x936126d6ba055fb4a49249af2aa7a1c044b25aa2dd56325e9d377a785ba1b40a-127
623,3e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x936126d6ba055fb4a49249af2aa7a1c044b25aa2dd56325e9d377a785ba1b40a-128
620,5e+16,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x936126d6ba055fb4a49249af2aa7a1c044b25aa2dd56325e9d377a785ba1b40a-129
601,1e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x1c9a88319e252edd499fc86a93114898d023ec20bf17d34d1d5dbb404214f6cc-23
577,1.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x1c9a88319e252edd499fc86a93114898d023ec20bf17d34d1d5dbb404214f6cc-24
912,2.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x186117987d5afecf6b6fe4ac65475fda97337ecdc285bf4cbe0d631054e444da-119
713,1.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xecca7002e6d83b3d4d77893b401b4ee4abaa670e62b9ab7c008842beac624f97-151
701,1.25e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x08d13d4083d51cebe44491f3e722f7b589ffd9d449bb15ed0f39f17c0ec1dc77-97
973,9e+16,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x48d898cb2179c2050d99a08d8c6169abf6fe267dbe7ce1fa7a220f8654fb6046-103
108,2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x262aa2259daaaff32aea50f25a3d32d4ebfde130fde01bdd8d99e2dfdb072aeb-60
751,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x9ddfced1aa53eab6165d35dd0d8be8199f11416edc1e915f10c93019ad6131db-108
951,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xe6ee4f421b118d65a93fd4d0fe86cf820fb94667c8ba4388fcf77b14347c3f34-99
8,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x7ccb5755e1c354a2316729dc3cbd51b25c244bdf406b7309b29d5954e8b2906a-73
6,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xa9008e634b6d9e289f59f2d117d2bcc4f783b367e489cba91e011df97a01f6c7-51
978,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xaa7c83f8f2d7f12ba00a0db9bfb4846c30c3683922535963c3803076adf13f46-132
969,7.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xf6eeb52bd8a74afe84f3621068fa0c382f891c752be51a87020586b74d289642-76
970,1.5e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x2c56768d4087b51156b7ab645acfa0e429fa77a4390939363c4cd1215a909a58-102
948,7.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x5602ad69a7df1459a9b3b3da622620e5c8788a5dadcacc9d568b7bb0f187e317-72
873,7.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x5602ad69a7df1459a9b3b3da622620e5c8788a5dadcacc9d568b7bb0f187e317-73
945,4e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x1e8e21d3737fffc8b5e66027732cafd97908bae578b2ed0b263eacf78314b1bd-42
950,2.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xb362c1ad37cefb6983ea9a2c701e0d288a7e730a91257a617a8bb85484b40083-123
770,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x6802b53115e28d6253017208db6a1ce96ee837e093fb7fa6b0f6bb2d1d41719e-96
758,2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xc7fe969a8f4746c2ef2508740e87d56c24bde34b63fc0a55569b100cf2da0bcb-114
979,6e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xb9b0887dc7fb3945d14ff087b923ba5d80383b7b1c846cf8c6d018367cb065b1-8
980,4e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x65c9b60b7e901927bf3f10ae0b4dc3d17d179e8999105de140535d9ed4eec76b-67
9,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xedd574cd8719d79f6559b80104b8aa52c0484fee0cc37aa1f1a6073d803307f2-78
982,7.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x843ab33faa8a8654e5038d34c9f551d0a2f78bc8c9b21d814a00023b29022d6a-69
983,1.984e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x3e041d835c7b037e776248a715f9cc057ff2d75ba62f352fa0a300a5c2af30d5-121
984,1.3e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x7e25beb711127134bb7e94e260139a0e466afcbc02daa88131b6a5df36645e7f-70
985,1.3e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x806fef3a29a984c393ace968b8aef5b3e984064fbb3d502ced145595251029f8-55
986,1.3e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xe4fff1a24e47d493f39f2c6f148e7a897524a917bcbd320fbf40f3bcbc61ebbd-86
987,1.3e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x918c3807bdfc8cddead21f4b1187476c286036421c6cd5674fc7b4ebd6c9aa8c-117
977,5e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x8ef4c6247e68e3728a5ce4f77be0b54ecac0a6b69cbfd09b6749fc0705832b59-48
988,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x27d3fd5b5476f373b5f4bd61219daa4a872e40b1e1aca2d15723b30ab62f908b-49
990,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x5e8a8d74ec6be0b53fc4010e75affdfe75cf76e1d74679b91e3579baee9052a9-15
951,7.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x616b8b00afd01b2d6c07c1789e3fdea965f19b2afa8a7e83e6ea4810b0412ac3-44
991,2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xcfcda496e663657ca525e8389f16418634e6ef5c750a7f67098f5b14711f2af0-31
992,7.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xf6c18a022df907282690bfff6bd149b58b7ffb01f8c08f3b351d5117dc9e8252-2
642,7.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x42f3e5d8d5b2e304f7aee150e880e5a603daea8589b294254bc30bd3b17fcaa3-155
110,1.5e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x42f3e5d8d5b2e304f7aee150e880e5a603daea8589b294254bc30bd3b17fcaa3-156
8,7.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x42f3e5d8d5b2e304f7aee150e880e5a603daea8589b294254bc30bd3b17fcaa3-157
997,7.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x23f46ecf7bb18b8a0194a62bed208a2d5251e45c9fcace5ba9e98a781fdc42a2-66
998,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x4ed7ee8ce40d66cad8a030aa9c4168b276d1aa6556de7fcc6abe6f1ee821fd29-48
999,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xc44bb055a0656de24efc300db1bb00a66b49abadaf07632838a4051a273583ab-60
1001,3.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x77c2753f5a89d06ea26daa759204b900fbd635a475cfe034bcdbf1d172815cd7-3
1000,1e+16,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x1a61b1432158edd6e2193d05b4c93e42628f5ecc04d519ec504832c6f3bbd180-74
1000,1e+15,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x920c9335d21603f39f5b6e2702e2da9fa3d986b7319976bb58c0d0e975592b8b-64
1000,1e+15,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x2027a3890a6edc652d463876de9f25fe6a84667e273d9074363bae366fc2387e-24
1000,1e+15,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xb019a16bb25790b4e35ee119de57fbe6586284af659e1a3283eb405a88be26d0-15
953,3.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x948db88c3ebea80d58d1d4a18ac7087f7e99498afcfb95980533c7ce00b9bb67-26
972,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xf90689f8bb119a7ccb81cfa1c306586c03cff2120850e1397d422617e2ecbf13-69
118,5e+19,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x8c3bfc8374e66851d2a12ede3bae2378676908bd22310ec4c4d8d742834bdf13-100
907,5e+19,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x8d23191eb026592b0e7530ff33fa8ae422dbf72ab9ec0962a07214abdeffcbf0-19
1000,1e+15,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xd58178792fdeb7ef74e1588dba9ca1fc0a850ba1490c0269732ed37a71188b81-30
1000,1e+15,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x14c592f9ebea1311f328646eeceaa5a554d0b1f025b6f65730e3c210c2411269-30
993,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xbfae64556dc4f2bb7f309724386202290b204cc7a83c0d510e0629e1b7a7265d-35
995,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xfa9df7e30472537106857d1bfbbbc96ecfa15ba76d2109f8c501edcbaf00c00a-27
1000,8e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xa2914448b950b9db8753d49b7d5cdd088b42b3b02020b6aec66baf2538667e06-87
1002,3.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xd42050a19b223fb8681e8a46a1fdae2679b37075e0768bcd5d02d07d815491f6-81
969,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x5a84091854ff432208cb4794d194c826faeb2b2df65a0dbfb68432ae5d81e809-32
948,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xfef21096928ca456ebfbf1dc01ba36f2b133f4b5f094b4b5ba6c1ad1b993681d-24
873,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x2cb027a5cbf8cec196fe651070077667c7699ec30ac557207b469c1869f23666-54
1003,1.5e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x26bb4a0de11c21d28b7f49b6cc95eb56bc7cd0a026a39f10c43c27a75cadadde-47
1005,1.5e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x302b019cdbc57fe94048f937fe9344985933ca0cde50146e0d2133d5ea415740-102
1006,1.5e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x79360482c58b028f6cae08dd90de7f860b43b6a28acc440dcd013e1cc1bccd82-35
1007,1.5e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x8cea2a41b5cf3523867fb2311c2ca27b91d5fae6a6a55cc90a02a08148771c93-91
1008,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x2ccdb0a229db0c77233b995c7c3d53acb4b04307c087f1c5945ec0d9a77f0f2b-67
1009,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x68589a13674b6efd5ab3529a08160d6da85473f3885124ef89c33e083622ed15-51
992,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x47480e0d4de43c1cf35d2d3a4d9d0d5fcfa09559a03525c1edcc049bf8c82325-55
990,1.2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x21b6ecee157c64ddf0dcb4f8604e52438a6dacf55ff360262dd3b63c328d50ee-133
1010,2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x74f184ae7d061923abe1d9dcc8f18b27460b081094091606f39de8f6ab918071-86
1011,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x9525eda0eed87639cae7c5f3204c75e0479a8c99da34ca0e1035db675ea3d095-67
1012,2.3e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x086839ae805cf14c304d3b44d7a138c06492f2aee9c5314f48afadbba0aac9b3-97
1007,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x982d64d1e6c38272bff06e662157b4cc8106a4b5dc2c06340064c53731ac94ea-132
1006,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x94a545b71a43fae61651665b64fa364947fcc5124437e47a434ef64eb9cede58-37
1005,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x9a6905bedacc660c63722717b75bdbfd731dc7dd3a38679dd364fe932f73fa79-35
958,2.5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x0ca1b4e6ec6db947e994d070cc8b79a12ecd1103fb89458eb993f3ba9961b7c2-65
1016,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x15c21ca9cf695a5c4e8a70be1d51db2e7ba188891075d08366cab8b799045a33-40
1017,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x60b2a4a1477078883957f62e044059bb9d59914106fd0f3465f01746e5f1e8f3-61
1018,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x8c1b06bb2c85bf7e798518fb6304db8346e2efa4247617a5763d43df20947765-37
1019,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x6a8f8e87c50f101123597255327c8c820d05c5570fb6a264da2ef6adcefc7a35-43
1020,4e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x5ea525dae2485c981431627dcc4832c716bab74769ca8a5eb082b99c9db00114-70
1020,4e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x0854af4c83013d22da9e36be128fe87242535d4fd1da3b9211e35db7cef9ecfd-124
1020,4e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x0faeec80ebfdc563d4e177a8993f7b617d5afa4b859981ad65a2d00f0140d6a1-63
982,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xa65783a79eb7e5ec3f817c9198b16148385460a7ef48285f1abfc2d50fac94da-28
642,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x1064cef56c168c2b2d31cd54fa5f06524db2ce0c1a7fc6014bbaa52e5054a8e1-28
8,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x24d0b11b9aecafe89ea045eb7c20ae6bb3aef6bc0865a144aaaec0062c3fea39-74
715,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x7efe69dc5d98b35f7f9ced9e26763d810ca85e8d0759dc19e9ab204daaa68f31-86
1024,2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xc5a57cf6a1d7713f1beb832a3f7e84b02bb05a58d255152d6edf21128f4a200c-133
130,1.49e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xcfdfa317f16476ad9351f54b3559cfd3caa63ca222cc8c5a66abf96c7e76e7a3-82
1025,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x353eb16ab5eceb5848fcb08bf0db2b948e6268d1d6c1b040314e70a17e15b1f8-155
878,2e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xfc94de7fb6d1a5d00d67eb5bc2ac82a97583c20407fa46350004c5cc10d5cfcd-96
996,2e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x34e24cf263560f892bfc1bc38ee40c506e9d3ac64235aae98a8a44bd43b8b9eb-51
1026,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x77c47c4a2474ceeccd06284014afd9fb5f4eb70e661eb1318c2ce41960edd648-7
1027,1e+18,41a322b28d0ff354040e2cbc676f0320d8c8850d,0xdd8e915ec78cfde8be8e8dc3310cb281a5a226c2b7b640036bebb4222125b4bf-96
1029,5e+17,41a322b28d0ff354040e2cbc676f0320d8c8850d,0x677926a150d41268460e367b3d0834da7ec6bc3f15957db2ef3f0bc9301c9cf1-89
