address,tokenId,dateCreated
65593b011d6c1726e02bfa17f1370aa3c5f95bb0,1676,2019-01-29 01:14:48.000024+01
65593b011d6c1726e02bfa17f1370aa3c5f95bb0,1724,2019-01-29 01:15:12.409244+01
65593b011d6c1726e02bfa17f1370aa3c5f95bb0,1735,2019-01-29 01:15:50.91973+01
4af4aebe930e938fa11ad28cd2c88645cce739a1,1690,2019-01-29 01:57:40.497283+01
4af4aebe930e938fa11ad28cd2c88645cce739a1,1692,2019-01-29 02:00:35.057995+01
4af4aebe930e938fa11ad28cd2c88645cce739a1,1694,2019-01-29 02:00:48.871063+01
4af4aebe930e938fa11ad28cd2c88645cce739a1,1719,2019-01-29 02:01:15.546403+01
4af4aebe930e938fa11ad28cd2c88645cce739a1,1685,2019-01-29 02:01:38.671366+01
4af4aebe930e938fa11ad28cd2c88645cce739a1,1699,2019-01-29 02:01:56.256289+01
4af4aebe930e938fa11ad28cd2c88645cce739a1,1750,2019-01-29 02:02:11.479268+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1750,2019-01-29 02:17:32.236072+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1748,2019-01-29 02:17:59.648075+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1749,2019-01-29 02:55:34.072175+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1732,2019-01-29 04:27:41.833486+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1724,2019-01-29 04:28:02.699825+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1723,2019-01-29 04:28:10.025922+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1721,2019-01-29 04:28:17.317508+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1676,2019-01-29 04:28:44.082397+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1703,2019-01-29 04:29:09.720025+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1686,2019-01-29 04:29:30.355129+01
21316e6a4f0af45e5f1503984e83b10c53b177d8,1750,2019-01-29 10:15:42.088008+01
60d38778adbbeeac88f741b833cbb9877228eea0,1748,2019-01-29 10:26:22.752937+01
10017ca37b1257ac0771e24652aa28c758e378eb,1752,2019-01-29 11:48:44.13016+01
21316e6a4f0af45e5f1503984e83b10c53b177d8,1752,2019-01-29 11:50:56.781887+01
576a655161b5502dcf40602be1f3519a89b71658,1747,2019-01-29 12:03:53.049875+01
576a655161b5502dcf40602be1f3519a89b71658,1750,2019-01-29 12:03:56.555397+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1749,2019-01-29 12:30:05.50642+01
5b0d92e138422428d8e5afab8ee8f99ba9a4e613,1706,2019-01-29 13:28:03.110686+01
674a378f73bef19dd70643fb3e4ab47d69a9b475,1750,2019-01-29 13:36:38.695198+01
7f67e80272d6349a70acd0a6d0dc169292431020,1753,2019-01-29 14:01:28.60426+01
25981260dd48274abb39d48ed3cd96384522c217,1754,2019-01-29 14:04:13.961445+01
e13d4abee4b304b67c52a56871141cad1b833aa7,1692,2019-01-29 14:09:27.037272+01
e13d4abee4b304b67c52a56871141cad1b833aa7,1717,2019-01-29 15:28:16.644687+01
662ec70531509df61c8c8e44650c203f0ab79466,1717,2019-01-29 15:28:50.467837+01
b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,1599,2019-01-29 16:25:49.418632+01
337101def3eeb6f06e071efe02216274507937bb,1599,2019-01-29 16:41:00.590308+01
25981260dd48274abb39d48ed3cd96384522c217,897,2019-01-29 17:27:47.499232+01
b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,1368,2019-01-29 17:40:50.407615+01
337101def3eeb6f06e071efe02216274507937bb,750,2019-01-29 17:41:32.635228+01
b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,1707,2019-01-29 18:06:55.9003+01
337101def3eeb6f06e071efe02216274507937bb,1368,2019-01-29 18:12:43.139029+01
e64b9a2ccd29c4b815442adb6fec216eb8426c10,1599,2019-01-29 18:52:05.325285+01
7672b17d5eebb7194d57066f86fbcb4e85a7e10e,1696,2019-01-29 19:26:25.611823+01
7672b17d5eebb7194d57066f86fbcb4e85a7e10e,1715,2019-01-29 19:26:36.098038+01
b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,1761,2019-01-29 19:36:08.092439+01
21316e6a4f0af45e5f1503984e83b10c53b177d8,1761,2019-01-29 20:18:01.423793+01
576a655161b5502dcf40602be1f3519a89b71658,1761,2019-01-29 20:42:33.811264+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1762,2019-01-29 22:32:17.215313+01
b308082a84f0cedabde8f8c019dc28c2140c9822,1762,2019-01-29 22:40:50.332385+01
576a655161b5502dcf40602be1f3519a89b71658,1762,2019-01-29 23:06:57.698181+01
576a655161b5502dcf40602be1f3519a89b71658,1763,2019-01-29 23:07:55.75305+01
b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,1753,2019-01-30 00:25:30.712774+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1763,2019-01-30 00:33:23.827968+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1690,2019-01-30 00:35:06.080389+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1692,2019-01-30 00:35:21.870803+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1717,2019-01-30 00:35:39.193947+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1694,2019-01-30 00:35:48.135436+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1764,2019-01-30 00:45:48.117993+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1759,2019-01-30 00:46:33.985838+01
e64b9a2ccd29c4b815442adb6fec216eb8426c10,1694,2019-01-30 01:44:47.379193+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1764,2019-01-30 04:39:25.020115+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1758,2019-01-30 04:39:29.157619+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1757,2019-01-30 04:39:34.794254+01
4af4aebe930e938fa11ad28cd2c88645cce739a1,1766,2019-01-30 05:02:20.493105+01
4af4aebe930e938fa11ad28cd2c88645cce739a1,1762,2019-01-30 05:02:37.295829+01
21316e6a4f0af45e5f1503984e83b10c53b177d8,1765,2019-01-30 05:32:32.185451+01
10017ca37b1257ac0771e24652aa28c758e378eb,1765,2019-01-30 07:07:44.475525+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1771,2019-01-30 15:31:37.04742+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1770,2019-01-30 15:31:45.089554+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1766,2019-01-30 15:31:54.384561+01
21316e6a4f0af45e5f1503984e83b10c53b177d8,1771,2019-01-30 15:35:00.978734+01
21316e6a4f0af45e5f1503984e83b10c53b177d8,1770,2019-01-30 15:39:08.816187+01
7672b17d5eebb7194d57066f86fbcb4e85a7e10e,1771,2019-01-30 15:47:15.424544+01
7672b17d5eebb7194d57066f86fbcb4e85a7e10e,1750,2019-01-30 15:47:31.895788+01
7672b17d5eebb7194d57066f86fbcb4e85a7e10e,1690,2019-01-30 15:47:38.532034+01
7672b17d5eebb7194d57066f86fbcb4e85a7e10e,1766,2019-01-30 15:47:56.301432+01
7672b17d5eebb7194d57066f86fbcb4e85a7e10e,1717,2019-01-30 15:48:04.110005+01
7672b17d5eebb7194d57066f86fbcb4e85a7e10e,1762,2019-01-30 15:48:11.318827+01
7672b17d5eebb7194d57066f86fbcb4e85a7e10e,1694,2019-01-30 15:48:18.752407+01
7672b17d5eebb7194d57066f86fbcb4e85a7e10e,1692,2019-01-30 15:48:25.599764+01
7672b17d5eebb7194d57066f86fbcb4e85a7e10e,1719,2019-01-30 15:48:38.273813+01
b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,546,2019-01-30 16:39:41.315723+01
576a655161b5502dcf40602be1f3519a89b71658,1771,2019-01-30 16:40:35.186809+01
576a655161b5502dcf40602be1f3519a89b71658,1766,2019-01-30 16:40:47.002636+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1770,2019-01-30 17:23:00.473339+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1771,2019-01-30 17:23:36.639105+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1765,2019-01-30 17:24:31.339832+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1766,2019-01-30 17:24:45.888037+01
e64b9a2ccd29c4b815442adb6fec216eb8426c10,1770,2019-01-30 17:26:40.718426+01
e64b9a2ccd29c4b815442adb6fec216eb8426c10,1761,2019-01-30 17:29:01.560997+01
e13d4abee4b304b67c52a56871141cad1b833aa7,1773,2019-01-30 18:49:23.910667+01
576a655161b5502dcf40602be1f3519a89b71658,1774,2019-01-30 19:06:09.378064+01
576a655161b5502dcf40602be1f3519a89b71658,1765,2019-01-30 19:06:44.006594+01
01cb023186cab05220554ee75b4d69921dd051f1,1774,2019-01-30 19:20:03.488229+01
7672b17d5eebb7194d57066f86fbcb4e85a7e10e,1774,2019-01-30 19:24:52.85957+01
7672b17d5eebb7194d57066f86fbcb4e85a7e10e,1773,2019-01-30 19:27:39.512841+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1774,2019-01-30 19:44:56.577876+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1773,2019-01-30 19:44:59.147983+01
337101def3eeb6f06e071efe02216274507937bb,1770,2019-01-30 20:51:31.51801+01
25981260dd48274abb39d48ed3cd96384522c217,1734,2019-01-30 20:57:14.584336+01
21316e6a4f0af45e5f1503984e83b10c53b177d8,1774,2019-01-30 21:00:34.802316+01
b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,1763,2019-01-30 21:17:42.211432+01
b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,1670,2019-01-30 21:21:16.150032+01
77350e1152efd5f2d807a6124015c629a907155e,1773,2019-01-30 22:28:13.355757+01
21316e6a4f0af45e5f1503984e83b10c53b177d8,1773,2019-01-30 22:33:57.677389+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1778,2019-01-30 22:46:25.437374+01
b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,1779,2019-01-30 22:56:03.815598+01
77350e1152efd5f2d807a6124015c629a907155e,1668,2019-01-30 23:37:07.660081+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1780,2019-01-30 23:44:32.420864+01
b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,1781,2019-01-31 00:02:35.982613+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1781,2019-01-31 00:05:00.569218+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1779,2019-01-31 00:35:30.137472+01
01cb023186cab05220554ee75b4d69921dd051f1,1781,2019-01-31 00:38:02.96438+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1780,2019-01-31 03:43:47.183966+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1778,2019-01-31 03:44:43.981256+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1779,2019-01-31 03:47:52.461806+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1761,2019-01-31 03:48:19.768429+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1783,2019-01-31 04:45:27.595058+01
4af4aebe930e938fa11ad28cd2c88645cce739a1,1770,2019-01-31 05:03:27.134671+01
21316e6a4f0af45e5f1503984e83b10c53b177d8,902,2019-01-31 10:41:10.422225+01
21316e6a4f0af45e5f1503984e83b10c53b177d8,1073,2019-01-31 11:17:24.950262+01
7f67e80272d6349a70acd0a6d0dc169292431020,1768,2019-01-31 11:41:34.768594+01
7f67e80272d6349a70acd0a6d0dc169292431020,1769,2019-01-31 11:41:39.197331+01
7f67e80272d6349a70acd0a6d0dc169292431020,1767,2019-01-31 11:41:44.783102+01
21316e6a4f0af45e5f1503984e83b10c53b177d8,1746,2019-01-31 11:58:39.946202+01
21316e6a4f0af45e5f1503984e83b10c53b177d8,1620,2019-01-31 12:00:55.06397+01
21316e6a4f0af45e5f1503984e83b10c53b177d8,108,2019-01-31 12:02:54.225101+01
a4ad045d62a493f0ed883b413866448afb13087c,1774,2019-01-31 12:48:26.149314+01
a4ad045d62a493f0ed883b413866448afb13087c,1570,2019-01-31 12:51:16.813723+01
01cb023186cab05220554ee75b4d69921dd051f1,1784,2019-01-31 13:03:50.971299+01
b79ae52e8553151dca9160253e741131dd518071,1258,2019-01-31 14:59:20.592174+01
b79ae52e8553151dca9160253e741131dd518071,1610,2019-01-31 15:04:54.376013+01
b79ae52e8553151dca9160253e741131dd518071,1769,2019-01-31 15:04:58.884696+01
b79ae52e8553151dca9160253e741131dd518071,1768,2019-01-31 15:05:01.725597+01
b79ae52e8553151dca9160253e741131dd518071,1767,2019-01-31 15:05:05.616499+01
b79ae52e8553151dca9160253e741131dd518071,1737,2019-01-31 15:05:13.462012+01
b79ae52e8553151dca9160253e741131dd518071,1703,2019-01-31 15:05:18.016486+01
b79ae52e8553151dca9160253e741131dd518071,1701,2019-01-31 15:05:27.149144+01
b79ae52e8553151dca9160253e741131dd518071,1675,2019-01-31 15:05:32.286196+01
b79ae52e8553151dca9160253e741131dd518071,1645,2019-01-31 15:05:38.538596+01
b79ae52e8553151dca9160253e741131dd518071,1646,2019-01-31 15:05:43.978248+01
b79ae52e8553151dca9160253e741131dd518071,1466,2019-01-31 15:05:52.966491+01
b79ae52e8553151dca9160253e741131dd518071,1539,2019-01-31 15:05:58.813057+01
b79ae52e8553151dca9160253e741131dd518071,1465,2019-01-31 15:06:05.971825+01
b79ae52e8553151dca9160253e741131dd518071,1376,2019-01-31 15:06:35.571047+01
b79ae52e8553151dca9160253e741131dd518071,1377,2019-01-31 15:06:37.834088+01
b79ae52e8553151dca9160253e741131dd518071,1386,2019-01-31 15:06:39.95925+01
b79ae52e8553151dca9160253e741131dd518071,1346,2019-01-31 15:06:42.166174+01
b79ae52e8553151dca9160253e741131dd518071,1342,2019-01-31 15:06:44.218919+01
b79ae52e8553151dca9160253e741131dd518071,1333,2019-01-31 15:06:46.302096+01
b79ae52e8553151dca9160253e741131dd518071,1591,2019-01-31 15:07:41.864748+01
ae04070d8d10b235a87341a5943ce9d9c94232b6,1782,2019-01-31 15:12:48.057698+01
b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,1785,2019-01-31 15:41:13.863242+01
21316e6a4f0af45e5f1503984e83b10c53b177d8,1785,2019-01-31 15:43:59.009304+01
b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,1770,2019-01-31 17:58:01.563247+01
6f1ac601a10f4d41cf1194b02df57f9aa003b362,1787,2019-01-31 18:24:26.635276+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1787,2019-01-31 18:31:44.21099+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1788,2019-01-31 19:03:35.004878+01
b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,1790,2019-01-31 19:21:35.84779+01
b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,1788,2019-01-31 20:45:39.629791+01
b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,1787,2019-01-31 21:05:48.177738+01
e64b9a2ccd29c4b815442adb6fec216eb8426c10,1771,2019-01-31 21:57:05.311783+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1791,2019-01-31 22:57:53.098929+01
25981260dd48274abb39d48ed3cd96384522c217,1486,2019-02-01 00:21:08.24875+01
01a35017c1475e9c4daa88771ee5bc9ee427c28f,1562,2019-02-01 00:57:38.796583+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1562,2019-02-01 00:58:35.835384+01
4af4aebe930e938fa11ad28cd2c88645cce739a1,1784,2019-02-01 01:13:55.9576+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1794,2019-02-01 06:06:50.614714+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1792,2019-02-01 06:07:07.449594+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1791,2019-02-01 06:07:13.336655+01
10017ca37b1257ac0771e24652aa28c758e378eb,1295,2019-02-01 09:24:28.507087+01
7f67e80272d6349a70acd0a6d0dc169292431020,1796,2019-02-01 14:50:48.560606+01
7f67e80272d6349a70acd0a6d0dc169292431020,1797,2019-02-01 14:50:52.238681+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,110,2019-02-01 15:41:32.274758+01
b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,1799,2019-02-01 16:52:02.530665+01
da5e56e6a41230ed87f39b7c65ede7a8373de403,1726,2019-02-01 19:03:46.329193+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1799,2019-02-01 19:49:05.323478+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1798,2019-02-01 19:49:17.696636+01
25981260dd48274abb39d48ed3cd96384522c217,1778,2019-02-01 20:06:11.78498+01
576a655161b5502dcf40602be1f3519a89b71658,1792,2019-02-01 20:43:23.832217+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1733,2019-02-01 20:55:54.61222+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1800,2019-02-01 20:58:14.376519+01
337101def3eeb6f06e071efe02216274507937bb,1771,2019-02-01 21:01:42.631142+01
337101def3eeb6f06e071efe02216274507937bb,1800,2019-02-01 21:01:49.586825+01
b13c38273e001f0427c26f15b79b57db90606a91,1717,2019-02-01 21:14:18.042123+01
77350e1152efd5f2d807a6124015c629a907155e,1792,2019-02-01 23:11:43.939704+01
21316e6a4f0af45e5f1503984e83b10c53b177d8,1803,2019-02-01 23:41:39.917537+01
01cb023186cab05220554ee75b4d69921dd051f1,825,2019-02-02 00:33:47.035205+01
01cb023186cab05220554ee75b4d69921dd051f1,1479,2019-02-02 00:34:01.810016+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1803,2019-02-02 01:19:19.4636+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1800,2019-02-02 01:21:09.201387+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1798,2019-02-02 01:24:15.957124+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,803,2019-02-02 02:37:32.406035+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,843,2019-02-02 02:39:46.217583+01
4410bb5accef3848bc7b64131ceb3d54740682e8,1802,2019-02-02 03:40:59.63751+01
4410bb5accef3848bc7b64131ceb3d54740682e8,1803,2019-02-02 03:41:07.690854+01
4af4aebe930e938fa11ad28cd2c88645cce739a1,1805,2019-02-02 05:47:36.943269+01
0da07e67c2ca3a3cfcb58af115e1c0ed64f69f96,1803,2019-02-02 09:44:58.916077+01
0da07e67c2ca3a3cfcb58af115e1c0ed64f69f96,1802,2019-02-02 09:45:12.218264+01
25981260dd48274abb39d48ed3cd96384522c217,803,2019-02-02 10:56:46.867922+01
25981260dd48274abb39d48ed3cd96384522c217,843,2019-02-02 11:07:55.719613+01
25981260dd48274abb39d48ed3cd96384522c217,1092,2019-02-02 11:24:48.797687+01
576a655161b5502dcf40602be1f3519a89b71658,1806,2019-02-02 11:27:09.162879+01
01cb023186cab05220554ee75b4d69921dd051f1,839,2019-02-02 13:36:04.52923+01
01cb023186cab05220554ee75b4d69921dd051f1,1759,2019-02-02 13:38:56.91+01
60d38778adbbeeac88f741b833cbb9877228eea0,1807,2019-02-02 14:30:17.000161+01
01cb023186cab05220554ee75b4d69921dd051f1,1807,2019-02-02 14:45:20.976529+01
576a655161b5502dcf40602be1f3519a89b71658,1759,2019-02-02 15:04:40.20178+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1804,2019-02-02 15:33:44.25218+01
576a655161b5502dcf40602be1f3519a89b71658,1105,2019-02-02 15:36:43.144417+01
b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,1791,2019-02-02 17:41:37.731232+01
fe325b95eff8c7b86b7085fc2f446a2ade5b6b6d,1719,2019-02-02 17:44:42.906144+01
fe325b95eff8c7b86b7085fc2f446a2ade5b6b6d,1762,2019-02-02 17:44:52.243504+01
fe325b95eff8c7b86b7085fc2f446a2ade5b6b6d,1694,2019-02-02 17:45:07.736204+01
01cb023186cab05220554ee75b4d69921dd051f1,1805,2019-02-02 18:15:46.828144+01
25981260dd48274abb39d48ed3cd96384522c217,1108,2019-02-02 19:25:39.440146+01
576a655161b5502dcf40602be1f3519a89b71658,1807,2019-02-02 19:53:18.08814+01
01cb023186cab05220554ee75b4d69921dd051f1,1809,2019-02-02 20:51:53.003014+01
576a655161b5502dcf40602be1f3519a89b71658,1802,2019-02-02 21:41:08.715252+01
7672b17d5eebb7194d57066f86fbcb4e85a7e10e,1806,2019-02-02 21:51:38.357712+01
7672b17d5eebb7194d57066f86fbcb4e85a7e10e,1809,2019-02-02 21:52:18.357654+01
b0bba976737b16aa75e6eb9ad331d5effeca3c8f,1803,2019-02-03 02:18:01.292873+01
b0bba976737b16aa75e6eb9ad331d5effeca3c8f,1755,2019-02-03 02:19:39.762953+01
25981260dd48274abb39d48ed3cd96384522c217,1812,2019-02-03 11:12:10.403446+01
baba92b7822a56c05554ab5d1bc1d0b7e212499d,1759,2019-02-03 12:10:15.258766+01
baba92b7822a56c05554ab5d1bc1d0b7e212499d,38,2019-02-03 12:10:30.528218+01
baba92b7822a56c05554ab5d1bc1d0b7e212499d,1700,2019-02-03 12:10:45.005208+01
baba92b7822a56c05554ab5d1bc1d0b7e212499d,1606,2019-02-03 12:10:59.23068+01
baba92b7822a56c05554ab5d1bc1d0b7e212499d,1625,2019-02-03 12:11:07.838666+01
baba92b7822a56c05554ab5d1bc1d0b7e212499d,1479,2019-02-03 12:11:36.250103+01
baba92b7822a56c05554ab5d1bc1d0b7e212499d,985,2019-02-03 12:12:00.020894+01
baba92b7822a56c05554ab5d1bc1d0b7e212499d,574,2019-02-03 12:12:19.87237+01
baba92b7822a56c05554ab5d1bc1d0b7e212499d,557,2019-02-03 12:12:33.472097+01
baba92b7822a56c05554ab5d1bc1d0b7e212499d,576,2019-02-03 12:12:47.106559+01
337101def3eeb6f06e071efe02216274507937bb,1791,2019-02-03 14:28:31.541365+01
21316e6a4f0af45e5f1503984e83b10c53b177d8,1030,2019-02-03 15:06:16.744773+01
21316e6a4f0af45e5f1503984e83b10c53b177d8,1800,2019-02-03 15:06:26.267067+01
576a655161b5502dcf40602be1f3519a89b71658,1819,2019-02-03 16:59:12.829873+01
576a655161b5502dcf40602be1f3519a89b71658,604,2019-02-03 17:00:23.163157+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1819,2019-02-03 17:39:27.531466+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1805,2019-02-03 17:39:34.402029+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1820,2019-02-03 18:51:12.165316+01
576a655161b5502dcf40602be1f3519a89b71658,1799,2019-02-03 19:20:49.536657+01
01cb023186cab05220554ee75b4d69921dd051f1,1823,2019-02-03 20:59:45.829911+01
01cb023186cab05220554ee75b4d69921dd051f1,1810,2019-02-03 21:00:06.201424+01
bc74c3adc2aa6a85bda3eca5b0e235ca08532772,1801,2019-02-03 22:59:29.165617+01
bc74c3adc2aa6a85bda3eca5b0e235ca08532772,1781,2019-02-03 22:59:59.083585+01
576a655161b5502dcf40602be1f3519a89b71658,1824,2019-02-03 23:11:59.690139+01
60d38778adbbeeac88f741b833cbb9877228eea0,1826,2019-02-04 01:20:06.942276+01
a4ad045d62a493f0ed883b413866448afb13087c,1824,2019-02-04 11:44:03.759287+01
7672b17d5eebb7194d57066f86fbcb4e85a7e10e,1824,2019-02-04 11:52:43.000701+01
337101def3eeb6f06e071efe02216274507937bb,1143,2019-02-04 14:34:53.435391+01
337101def3eeb6f06e071efe02216274507937bb,1141,2019-02-04 14:48:51.189003+01
da5e56e6a41230ed87f39b7c65ede7a8373de403,1141,2019-02-04 15:00:24.898381+01
337101def3eeb6f06e071efe02216274507937bb,1571,2019-02-04 15:21:23.102473+01
337101def3eeb6f06e071efe02216274507937bb,1397,2019-02-04 15:27:14.829785+01
21316e6a4f0af45e5f1503984e83b10c53b177d8,1819,2019-02-04 15:55:17.44967+01
076e89fe9e24c191ebee53cceec5356600c8d059,1789,2019-02-04 16:52:54.908397+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,31,2019-02-04 16:57:07.952786+01
ae04070d8d10b235a87341a5943ce9d9c94232b6,154,2019-02-04 18:14:58.743598+01
bc62985faabed27a8f174cbd5ea1ee7b1ed8fc12,1692,2019-02-04 18:38:44.736052+01
bc62985faabed27a8f174cbd5ea1ee7b1ed8fc12,1800,2019-02-04 18:39:13.321507+01
076e89fe9e24c191ebee53cceec5356600c8d059,1820,2019-02-04 18:53:54.707291+01
076e89fe9e24c191ebee53cceec5356600c8d059,1813,2019-02-04 19:00:05.305864+01
950b82a1be7adabb8abf95f69ca71db7a839c940,1717,2019-02-04 20:41:14.633837+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1824,2019-02-04 21:11:57.661894+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1827,2019-02-04 21:12:13.166487+01
671b6b6a60c60c21a1ff5f1564d2e8726bb12b66,676,2019-02-04 21:34:08.691839+01
b394f1aa30ba874df3ae6097bf4c2474b2d8f3ac,601,2019-02-04 22:45:25.615418+01
4af4aebe930e938fa11ad28cd2c88645cce739a1,1816,2019-02-04 22:52:41.394894+01
4af4aebe930e938fa11ad28cd2c88645cce739a1,1806,2019-02-04 22:52:46.562224+01
4af4aebe930e938fa11ad28cd2c88645cce739a1,1774,2019-02-04 22:53:20.995897+01
b394f1aa30ba874df3ae6097bf4c2474b2d8f3ac,1600,2019-02-04 22:53:27.668188+01
4af4aebe930e938fa11ad28cd2c88645cce739a1,1771,2019-02-04 22:53:28.349926+01
4af4aebe930e938fa11ad28cd2c88645cce739a1,1800,2019-02-04 22:54:04.776483+01
b394f1aa30ba874df3ae6097bf4c2474b2d8f3ac,1000,2019-02-04 22:59:25.295481+01
b394f1aa30ba874df3ae6097bf4c2474b2d8f3ac,530,2019-02-04 23:03:02.088606+01
b394f1aa30ba874df3ae6097bf4c2474b2d8f3ac,1113,2019-02-04 23:03:28.135108+01
4af4aebe930e938fa11ad28cd2c88645cce739a1,1820,2019-02-04 23:14:17.119895+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1700,2019-02-05 00:28:19.444375+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1663,2019-02-05 00:28:38.631479+01
e64b9a2ccd29c4b815442adb6fec216eb8426c10,1779,2019-02-05 01:16:59.494065+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1829,2019-02-05 01:39:40.107272+01
b394f1aa30ba874df3ae6097bf4c2474b2d8f3ac,1829,2019-02-05 05:58:34.579535+01
7f67e80272d6349a70acd0a6d0dc169292431020,1832,2019-02-05 14:10:29.64441+01
7f67e80272d6349a70acd0a6d0dc169292431020,1830,2019-02-05 14:10:32.840805+01
576a655161b5502dcf40602be1f3519a89b71658,1833,2019-02-05 15:58:50.763386+01
576a655161b5502dcf40602be1f3519a89b71658,1834,2019-02-05 15:59:23.596971+01
576a655161b5502dcf40602be1f3519a89b71658,1832,2019-02-05 15:59:47.090729+01
ce82ceaf7f9df2ddb36ad01a8d1783f26b41f73b,1835,2019-02-05 16:16:32.236892+01
b79ae52e8553151dca9160253e741131dd518071,1830,2019-02-05 18:33:21.623345+01
b79ae52e8553151dca9160253e741131dd518071,1832,2019-02-05 18:33:25.100559+01
